date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level,QQQ,Return %,QQQ %,date,Return %,QQQ %,date,Return %,QQQ %,date,Return %,QQQ %
4/24/2023,718423.8094,0,1,1.65,-0.5,0.190261146,FORCE_BUY,0.205,0.415,315.95,618.42%,48.61%,,,,,,,,,
4/25/2023,720956.7687,0,1,2.3,-0.5,0.272877915,FREE,0.205,0.415,309.99,620.96%,45.80%,,,,,,,,,
4/26/2023,721851.9301,0,1,2.1,1.6,0.244608267,FREE,0.205,0.415,311.87,621.85%,46.69%,,,,,,,,,
4/27/2023,736214.8524,0,1,2.25,2.1,0.203469458,FORCE_BUY,0.205,0.415,320.35,636.21%,50.67%,,,,,,,,,
4/28/2023,743005.0159,0,1,-0.5,1.75,0.16224682,FORCE_BUY,0.205,0.415,322.56,643.01%,51.71%,,,,,,,,,
5/1/2023,740657.2306,0,1,1.2,-0.5,0.197986177,FORCE_BUY,0.205,0.415,322.19,640.66%,51.54%,,,,,,,,,
5/2/2023,736146.099,0,1,1.7,1.05,0.272737683,FREE,0.205,0.415,319.38,636.15%,50.22%,,,,,,,,,
5/3/2023,736389.818,736389.818,0,1.7,2.45,0.292164775,FREE,0.205,0.415,317.29,636.39%,49.24%,,,,,,,,,
5/4/2023,743871.3718,743871.3718,0,-0.5,2.25,0.225298313,FREE,0.205,0.415,316.17,643.87%,48.71%,,,,,,,,,
5/5/2023,744658.072,744658.072,0,1.45,2.25,0.216406926,FREE,0.205,0.415,322.89,644.66%,51.87%,,,,,,,,,
5/8/2023,748082.6384,0,1,1.45,2.25,0.138822532,FORCE_BUY,0.205,0.415,323.69,648.08%,52.25%,,,,,,,,,
5/9/2023,746602.5598,746602.5598,0,1.2,-0.5,0.221297017,FREE,0.205,0.415,321.64,646.60%,51.28%,,,,,,,,,
5/10/2023,755798.6598,0,1,1.15,2.2,0.183875322,FORCE_BUY,0.205,0.415,325.14,655.80%,52.93%,,,,,,,,,
5/11/2023,758004.7949,0,1,1.85,1.5,0.154380149,FORCE_BUY,0.205,0.415,326.2,658.00%,53.43%,,,,,,,,,
5/12/2023,753104.8527,0,1,1.4,1.6,0.194264066,FORCE_BUY,0.205,0.415,325.03,653.10%,52.88%,,,,,,,,,
5/15/2023,758376.3545,0,1,1.4,1.6,0.174915519,FORCE_BUY,0.205,0.415,326.79,658.38%,53.70%,,,,,,,,,
5/16/2023,760768.2694,0,1,-0.5,1.95,0.204889977,FORCE_BUY,0.205,0.415,327.16,660.77%,53.88%,,,,,,,,,
5/17/2023,768919.358,0,1,1.15,2.1,0.189380221,FORCE_BUY,0.205,0.415,331.12,668.92%,55.74%,,,,,,,,,
5/18/2023,773644.6823,0,1,-0.5,1.3,0.205849726,FREE,0.205,0.415,337.27,673.64%,58.63%,,,,,,,,,
5/19/2023,769641.6126,0,1,2.05,1.15,0.210483886,FREE,0.21,0.415,336.51,669.64%,58.28%,,,,,,,,,
5/22/2023,774491.0456,0,1,2.05,1.15,0.187639287,FORCE_BUY,0.21,0.415,337.64,674.49%,58.81%,,,,,,,,,
5/23/2023,766842.7718,0,1,-0.5,-0.5,0.306317769,FREE,0.21,0.415,333.36,666.84%,56.79%,,,,,,,,,
5/24/2023,772620.9556,772620.9556,0,-0.5,-0.5,0.22273759,FREE,0.21,0.415,331.65,672.62%,55.99%,,,,,,,,,
5/25/2023,772620.9556,772620.9556,0,-0.5,1.95,0.211253181,FREE,0.21,0.415,339.72,672.62%,59.79%,,,,,,,,,
5/26/2023,772620.9556,772620.9556,0,-0.5,1.95,0.27267639,FREE,0.21,0.415,348.4,672.62%,63.87%,,,,,,,,,
5/30/2023,773437.3205,773437.3205,0,-0.5,1.5,0.271561851,FREE,0.21,0.415,349.98,673.44%,64.61%,,,,,,,,,
5/31/2023,777479.9136,777479.9136,0,-0.5,1.65,0.276184152,FREE,0.21,0.415,347.99,677.48%,63.68%,,,,,,,,,
6/1/2023,780340.8885,0,1,-0.5,1.95,0.268232673,FREE,0.21,0.415,352.01,680.34%,65.57%,,,,,,,,,
6/2/2023,785922.6627,0,1,-0.5,1.8,0.189642338,FORCE_BUY,0.21,0.415,354.65,685.92%,66.81%,,,,,,,,,
6/5/2023,785635.2526,0,1,-0.5,1.8,0.225032077,FREE,0.21,0.415,354.9,685.64%,66.93%,,,,,,,,,
6/6/2023,787364.5547,0,1,2.45,1.1,0.205182836,FORCE_BUY,0.21,0.415,354.84,687.36%,66.90%,,,,,,,,,
6/7/2023,777325.1016,0,1,-0.5,1,0.334662978,FREE,0.21,0.415,348.82,677.33%,64.07%,,,,,,,,,
6/8/2023,787020.2135,0,1,2.1,-0.5,0.206658768,FORCE_BUY,0.21,0.415,353.15,687.02%,66.10%,,,,,,,,,
6/9/2023,790999.043,0,1,2.35,1.25,0.229058805,FREE,0.21,0.415,354.5,691.00%,66.74%,,,,,,,,,
6/12/2023,806048.679,0,1,1.9,1.75,0.177296516,FORCE_BUY,0.21,0.415,360.49,706.05%,69.55%,,,,,,,,,
6/13/2023,811720.2036,0,1,1.15,2.2,0.165167247,FORCE_BUY,0.21,0.415,363.26,711.72%,70.86%,,,,,,,,,
6/14/2023,817637.3453,0,1,-0.5,1.8,0.172250437,FORCE_BUY,0.21,0.415,365.9,717.64%,72.10%,,,,,,,,,
6/15/2023,813665.1591,813665.1591,0,-0.5,-0.5,0.224852821,FREE,0.21,0.415,370.26,713.67%,74.15%,,,,,,,,,
6/16/2023,811616.1241,0,1,2.45,2,0.248391218,FREE,0.225,0.415,367.93,711.62%,73.05%,,,,,,,,,
6/20/2023,808817.9797,0,1,2.25,-0.5,0.202107866,FORCE_BUY,0.225,0.415,366.9,708.82%,72.57%,,,,,,,,,
6/21/2023,805145.9305,805145.9305,0,2.4,1.85,0.246927084,FREE,0.225,0.415,361.9,705.15%,70.22%,,,,,,,,,
6/22/2023,817255.9034,0,1,2.05,1.55,0.195251948,FORCE_BUY,0.225,0.415,366.17,717.26%,72.23%,,,,,,,,,
6/23/2023,807732.9597,0,1,2.4,1.15,0.209695122,FORCE_BUY,0.225,0.415,362.54,707.73%,70.52%,,,,,,,,,
6/26/2023,804269.2763,0,1,2.05,1.2,0.272703478,FREE,0.225,0.415,357.68,704.27%,68.23%,,,,,,,,,
6/27/2023,813352.6299,0,1,1.6,1.6,0.188640954,FORCE_BUY,0.225,0.415,363.83,713.35%,71.13%,,,,,,,,,
6/28/2023,819520.339,0,1,1.6,2.25,0.194719689,FORCE_BUY,0.225,0.415,364.54,719.52%,71.46%,,,,,,,,,
6/29/2023,816873.8311,0,1,1.85,2.05,0.164444816,FORCE_BUY,0.225,0.415,363.81,716.87%,71.12%,,,,,,,,,
6/30/2023,828155.1319,0,1,2.25,2.35,0.186797933,FORCE_BUY,0.225,0.415,369.42,728.16%,73.75%,,,,,,,,,
7/3/2023,829949.3745,0,1,1.85,-0.5,0.159879899,FORCE_BUY,0.225,0.415,370.29,729.95%,74.16%,,,,,,,,,
7/5/2023,830196.0829,0,1,-0.5,1.95,0.196895042,FORCE_BUY,0.225,0.415,370.28,730.20%,74.16%,,,,,,,,,
7/6/2023,823691.9532,0,1,1.45,-0.5,0.175395382,FORCE_BUY,0.225,0.415,367.46,723.69%,72.83%,,,,,,,,,
7/7/2023,819893.8328,0,1,1.3,2.25,0.244710999,FREE,0.225,0.415,366.24,719.89%,72.26%,,,,,,,,,
7/10/2023,820162.3716,0,1,1.35,1.1,0.159363636,FORCE_BUY,0.225,0.415,366.36,720.16%,72.32%,,,,,,,,,
7/11/2023,824168.0759,0,1,1.25,1.05,0.162852244,FORCE_BUY,0.225,0.415,368.17,724.17%,73.17%,,,,,,,,,
7/12/2023,835469.0854,0,1,1.25,1.05,0.17690947,FORCE_BUY,0.225,0.415,372.82,735.47%,75.35%,,,,,,,,,
7/13/2023,848828.8927,0,1,1.25,1.05,0.182552086,FORCE_BUY,0.225,0.415,379.15,748.83%,78.33%,,,,,,,,,
7/14/2023,847801.4443,0,1,-0.5,2.35,0.22676994,FREE,0.225,0.415,379.07,747.80%,78.29%,,,,,,,,,
7/17/2023,854219.6083,0,1,2.15,-0.5,0.178726969,FORCE_BUY,0.225,0.43,382.61,754.22%,79.96%,,,,,,,,,
7/18/2023,862048.8738,0,1,1.85,2.45,0.209089107,FORCE_BUY,0.225,0.43,385.74,762.05%,81.43%,,,,,,,,,
7/19/2023,856500.6282,0,1,2.35,2.1,0.217402915,FORCE_BUY,0.225,0.43,385.65,756.50%,81.39%,,,,,,,,,
7/20/2023,850975.1251,0,1,2.3,-0.5,0.29815424,FREE,0.225,0.43,376.76,750.98%,77.21%,,,,,,,,,
7/21/2023,854401.7723,0,1,1.65,-0.5,0.262551424,FREE,0.225,0.43,375.63,754.40%,76.68%,,,,,,,,,
7/24/2023,855902.7176,0,1,1.65,-0.5,0.190579225,FORCE_BUY,0.225,0.43,376.23,755.90%,76.96%,,,,,,,,,
7/25/2023,859655.081,0,1,1.55,-0.15,0.203060845,FORCE_BUY,0.225,0.43,378.78,759.66%,78.16%,,,,,,,,,
7/26/2023,860814.9024,0,1,1.85,0.9,0.212517456,FORCE_BUY,0.225,0.43,377.52,760.81%,77.56%,,,,,,,,,
7/27/2023,867887.5388,867887.5388,0,2.3,2.4,0.380591827,FORCE_SELL,0.21,0.295,376.62,767.89%,77.14%,,,,,,,,,
7/28/2023,867864.9052,867864.9052,0,1.95,1.5,0.210194797,FREE,0.21,0.295,383.48,767.86%,80.37%,,,,,,,,,
7/31/2023,867864.9052,867864.9052,0,0.4,-0.5,0.200498007,FORCE_BUY,0.21,0.23,383.68,767.86%,80.46%,,,,,,,,,
8/1/2023,863854.5645,0,1,0.4,1.2,0.184606074,FORCE_BUY,0.21,0.23,382.79,763.85%,80.04%,,,,,,,,,
8/2/2023,857555.8374,857555.8374,0,1.7,1.95,0.274402123,FORCE_SELL,0.21,0.23,374.39,757.56%,76.09%,,,,,,,,,
8/3/2023,867570.5714,867570.5714,0,1.95,1.15,0.222308516,FREE,0.21,0.23,373.79,767.57%,75.81%,,,,,,,,,
8/4/2023,867570.5714,867570.5714,0,1.25,0.45,0.315129965,FORCE_SELL,0.21,0.23,372.04,767.57%,74.99%,,,,,,,,,
8/7/2023,875009.8223,0,1,1.25,0.45,0.164738281,FORCE_BUY,0.21,0.23,375.19,775.01%,76.47%,,,,,,,,,
8/8/2023,867523.9303,0,1,1.7,2.45,0.171842653,FORCE_BUY,0.21,0.23,372,767.52%,74.97%,,,,,,,,,
8/9/2023,870742.1643,870742.1643,0,2,-0.5,0.259092882,FORCE_SELL,0.21,0.23,367.91,770.74%,73.04%,,,,,,,,,
8/10/2023,870742.1643,870742.1643,0,-0.5,2.45,0.300118145,FORCE_SELL,0.21,0.23,368.59,770.74%,73.36%,,,,,,,,,
8/11/2023,869317.8314,0,1,1.95,1.05,0.195095808,FORCE_BUY,0.21,0.23,366.24,769.32%,72.26%,,,,,,,,,
8/14/2023,881116.0554,0,1,1.85,2.25,0.187594891,FORCE_BUY,0.21,0.23,370.35,781.12%,74.19%,,,,,,,,,
8/15/2023,874302.9965,874302.9965,0,2,1.75,0.266872701,FORCE_SELL,0.21,0.23,366.42,774.30%,72.34%,,,,,,,,,
8/16/2023,874302.9965,874302.9965,0,2.1,0.05,0.278597182,FORCE_SELL,0.21,0.23,362.54,774.30%,70.52%,,,,,,,,,
8/17/2023,874302.9965,874302.9965,0,2.4,-0.5,0.284162887,FORCE_SELL,0.21,0.23,358.58,774.30%,68.66%,,,,,,,,,
8/18/2023,880318.4486,0,1,1.85,1.9,0.190892652,FORCE_BUY,0.21,0.23,358.13,780.32%,68.44%,,,,,,,,,
8/21/2023,891710.9783,0,1,1.85,1.9,0.188590873,FORCE_BUY,0.21,0.23,363.9,791.71%,71.16%,,,,,,,,,
8/22/2023,897628.2189,897628.2189,0,-0.5,-0.5,0.238187736,FORCE_SELL,0.21,0.23,363.38,797.63%,70.91%,,,,,,,,,
8/23/2023,898719.0598,898719.0598,0,-0.5,2.35,0.215712865,FREE,0.21,0.24,369.11,798.72%,73.61%,,,,,,,,,
8/24/2023,898719.0598,898719.0598,0,1.4,-0.5,0.359130476,FORCE_SELL,0.225,0.25,361.22,798.72%,69.90%,,,,,,,,,
8/25/2023,904913.3479,0,1,1.65,-0.5,0.219263334,FORCE_BUY,0.225,0.25,364.02,804.91%,71.21%,,,,,,,,,
8/28/2023,913023.1387,0,1,1.65,-0.5,0.185277269,FORCE_BUY,0.225,0.25,366.76,813.02%,72.50%,,,,,,,,,
8/29/2023,912824.1255,912824.1255,0,1.65,-0.5,0.231460418,FREE,0.225,0.25,374.77,812.82%,76.27%,,,,,,,,,
8/30/2023,912824.1255,912824.1255,0,1.65,-0.5,0.175931583,FORCE_BUY,0.235,0.255,376.86,812.82%,77.25%,,,,,,,,,
8/31/2023,911112.8665,0,1,-0.5,2,0.215358469,FORCE_BUY,0.235,0.255,377.99,811.11%,77.79%,,,,,,,,,
9/1/2023,909618.5276,0,1,0.95,2.25,0.231011996,FORCE_BUY,0.235,0.255,377.59,809.62%,77.60%,,,,,,,,,
9/5/2023,910389.7993,0,1,1.75,0.75,0.224062144,FORCE_BUY,0.235,0.255,378.07,810.39%,77.82%,,,,,,,,,
9/6/2023,902894.0027,0,1,1.75,0.75,0.263511207,FORCE_SELL,0.235,0.255,374.74,802.89%,76.26%,,,,,,,,,
9/7/2023,896988.954,0,1,2.4,-0.5,0.197686607,FORCE_BUY,0.235,0.255,372.06,796.99%,75.00%,,,,,,,,,
9/8/2023,899302.769,899302.769,0,1.45,-0.5,0.257367619,FORCE_SELL,0.235,0.255,372.58,799.30%,75.24%,,,,,,,,,
9/11/2023,899302.769,899302.769,0,1.45,-0.5,0.199089071,FORCE_BUY,0.235,0.255,376.97,799.30%,77.31%,,,,,,,,,
9/12/2023,899302.769,899302.769,0,1.55,2.05,0.291486271,FORCE_SELL,0.235,0.255,372.79,799.30%,75.34%,,,,,,,,,
9/13/2023,904757.6235,0,1,1.5,1.55,0.229457964,FORCE_BUY,0.235,0.255,374.21,804.76%,76.01%,,,,,,,,,
9/14/2023,910936.5738,0,1,1.3,2.25,0.216908853,FORCE_BUY,0.235,0.255,377.27,810.94%,77.45%,,,,,,,,,
9/15/2023,910188.3416,910188.3416,0,2.3,-0.5,0.32255095,FORCE_SELL,0.235,0.255,370.81,810.19%,74.41%,,,,,,,,,
9/18/2023,910188.3416,910188.3416,0,0.85,-0.5,0.204945956,FORCE_BUY,0.235,0.255,370.66,810.19%,74.34%,,,,,,,,,
9/19/2023,907955.443,0,1,0.8,2.45,0.206790329,FORCE_BUY,0.235,0.255,369.87,807.96%,73.97%,,,,,,,,,
9/20/2023,892177.929,0,1,2.25,-0.5,0.350934441,FORCE_SELL,0.235,0.255,364.54,792.18%,71.46%,,,,,,,,,
9/21/2023,878191.6414,878191.6414,0,2.5,-0.5,0.305281576,FORCE_SELL,0.235,0.255,357.86,778.19%,68.32%,,,,,,,,,
9/22/2023,878191.6414,878191.6414,0,2.45,-0.5,0.273136536,FORCE_SELL,0.235,0.255,357.91,778.19%,68.34%,,,,,,,,,
9/25/2023,882437.1955,0,1,2.5,1.1,0.169516022,FORCE_BUY,0.235,0.255,359.61,782.44%,69.14%,,,,,,,,,
9/26/2023,878608.8345,878608.8345,0,2.5,1.2,0.391243717,FORCE_SELL,0.235,0.255,354.21,778.61%,66.60%,,,,,,,,,
9/27/2023,878608.8345,878608.8345,0,-0.5,-0.5,0.329068678,FORCE_SELL,0.235,0.255,355.04,778.61%,66.99%,,,,,,,,,
9/28/2023,878608.8345,878608.8345,0,2.45,-0.5,0.376998187,FORCE_SELL,0.235,0.255,358.01,778.61%,68.39%,,,,,,,,,
9/29/2023,878608.8345,878608.8345,0,2.4,1.65,0.4414839,FORCE_SELL,0.235,0.255,358.27,778.61%,68.51%,,,,,,,,,
10/2/2023,878608.8345,878608.8345,0,1.9,1.8,0.348650327,FORCE_SELL,0.235,0.255,361.26,778.61%,69.92%,,,,,,,,,
10/3/2023,878608.8345,878608.8345,0,1.7,1.8,0.462601125,FORCE_SELL,0.235,0.255,354.92,778.61%,66.93%,,,,,,,,,
10/4/2023,878608.8345,878608.8345,0,2.15,1.85,0.330934252,FORCE_SELL,0.235,0.255,359.75,778.61%,69.21%,,,,,,,,,
10/5/2023,878608.8345,878608.8345,0,1.7,-0.5,0.321777811,FORCE_SELL,0.235,0.255,358.69,778.61%,68.71%,,,,,,,,,
10/6/2023,894185.6179,0,1,1.95,2.15,0.215792766,FORCE_BUY,0.235,0.255,364.7,794.19%,71.53%,,,,,,,,,
10/9/2023,896948.8464,0,1,-0.5,-0.5,0.151827816,FORCE_BUY,0.235,0.255,366.56,796.95%,72.41%,,,,,,,,,
10/10/2023,902255.2232,0,1,-0.5,-0.5,0.189718725,FORCE_BUY,0.235,0.255,368.59,802.26%,73.36%,,,,,,,,,
10/11/2023,909884.6681,0,1,0.45,1.55,0.135624737,FORCE_BUY,0.235,0.255,371.22,809.88%,74.60%,,,,,,,,,
10/12/2023,905311.8918,0,1,0.65,2.5,0.219557874,FORCE_BUY,0.235,0.255,369.93,805.31%,73.99%,,,,,,,,,
10/13/2023,900152.2351,900152.2351,0,0.9,-0.5,0.301766983,FORCE_SELL,0.235,0.255,365.28,800.15%,71.81%,,,,,,,,,
10/16/2023,910230.0372,0,1,0.9,-0.5,0.178746219,FORCE_BUY,0.235,0.255,369.41,810.23%,73.75%,,,,,,,,,
10/17/2023,905573.0577,0,1,1.6,2.35,0.200220998,FORCE_BUY,0.235,0.255,368.2,805.57%,73.18%,,,,,,,,,
10/18/2023,899631.2193,0,1,2.25,-0.5,0.240025078,FREE,0.235,0.255,363.37,799.63%,70.91%,,,,,,,,,
10/19/2023,903542.2289,903542.2289,0,1.8,-0.5,0.416204821,FORCE_SELL,0.235,0.255,359.97,803.54%,69.31%,,,,,,,,,
10/20/2023,903542.2289,903542.2289,0,2.5,-0.5,0.351590295,FORCE_SELL,0.235,0.255,354.6,803.54%,66.78%,,,,,,,,,
10/23/2023,903542.2289,903542.2289,0,2.5,-0.5,0.334353954,FORCE_SELL,0.235,0.255,355.67,803.54%,67.29%,,,,,,,,,
10/24/2023,903542.2289,903542.2289,0,2.35,1.55,0.265895043,FORCE_SELL,0.235,0.255,359.13,803.54%,68.91%,,,,,,,,,
10/25/2023,903542.2289,903542.2289,0,2.5,1.75,0.354303773,FORCE_SELL,0.235,0.255,350.34,803.54%,64.78%,,,,,,,,,
10/26/2023,903542.2289,903542.2289,0,2.3,-0.5,0.323656757,FORCE_SELL,0.235,0.255,343.66,803.54%,61.64%,,,,,,,,,
10/27/2023,903542.2289,903542.2289,0,2.35,-0.5,0.35002189,FORCE_SELL,0.235,0.255,345.31,803.54%,62.41%,,,,,,,,,
10/30/2023,903542.2289,903542.2289,0,1,2.5,0.273390845,FORCE_SELL,0.235,0.255,349.2,803.54%,64.24%,,,,,,,,,
10/31/2023,911621.6798,911621.6798,0,0.95,2.5,0.243708556,FREE,0.235,0.255,350.87,811.62%,65.03%,,,,,,,,,
11/1/2023,911621.6798,911621.6798,0,0.85,2.5,0.29923083,FORCE_SELL,0.235,0.255,356.96,811.62%,67.89%,,,,,,,,,
11/2/2023,908459.8991,0,1,1.25,1.4,0.127399772,FORCE_BUY,0.235,0.255,363.44,808.46%,70.94%,,,,,,,,,
11/3/2023,923741.8392,0,1,1.25,1.4,0.154518701,FORCE_BUY,0.235,0.255,367.71,823.74%,72.95%,,,,,,,,,
11/6/2023,924745.5791,0,1,1.25,1.4,0.131441991,FORCE_BUY,0.235,0.255,369.21,824.75%,73.66%,,,,,,,,,
11/7/2023,934632.4172,0,1,1.25,1.4,0.146008175,FORCE_BUY,0.235,0.255,372.7,834.63%,75.30%,,,,,,,,,
11/8/2023,934230.9212,0,1,1.25,1.4,0.134515018,FORCE_BUY,0.235,0.255,372.94,834.23%,75.41%,,,,,,,,,
11/9/2023,927104.3679,0,1,-0.5,2,0.212376362,FORCE_BUY,0.235,0.255,370.07,827.10%,74.06%,,,,,,,,,
11/10/2023,948734.9629,0,1,-0.5,2.05,0.154986183,FORCE_BUY,0.235,0.255,378.39,848.73%,77.97%,,,,,,,,,
11/13/2023,947505.3816,0,1,-0.5,-0.5,0.156008123,FORCE_BUY,0.235,0.255,377.21,847.51%,77.42%,,,,,,,,,
11/14/2023,968483.5457,0,1,-0.5,2.2,0.144259889,FORCE_BUY,0.235,0.255,385.33,868.48%,81.24%,,,,,,,,,
11/15/2023,966701.9073,0,1,-0.5,-0.5,0.15867052,FORCE_BUY,0.235,0.255,385.62,866.70%,81.37%,,,,,,,,,
11/16/2023,968207.5172,0,1,-0.5,-0.5,0.139776735,FORCE_BUY,0.235,0.255,385.95,868.21%,81.53%,,,,,,,,,
11/17/2023,967730.7407,0,1,-0.5,1.95,0.149940492,FORCE_BUY,0.235,0.255,386.04,867.73%,81.57%,,,,,,,,,
11/20/2023,981406.697,0,1,1.75,2,0.166813452,FORCE_BUY,0.235,0.255,390.74,881.41%,83.78%,,,,,,,,,
11/21/2023,973226.2167,0,1,2.25,1.4,0.146191853,FORCE_BUY,0.235,0.255,388.47,873.23%,82.71%,,,,,,,,,
11/22/2023,978721.6928,0,1,2.1,1.15,0.190454485,FORCE_BUY,0.235,0.255,390.06,878.72%,83.46%,,,,,,,,,
11/24/2023,976689.1194,0,1,1.95,-0.5,0.133564459,FORCE_BUY,0.235,0.255,389.51,876.69%,83.20%,,,,,,,,,
11/27/2023,976338.8142,0,1,-0.5,-0.5,0.170439861,FORCE_BUY,0.235,0.255,389.17,876.34%,83.04%,,,,,,,,,
11/28/2023,980202.2091,0,1,-0.5,1.45,0.147897548,FORCE_BUY,0.235,0.255,390.19,880.20%,83.52%,,,,,,,,,
11/29/2023,979524.6847,0,1,1.3,1.05,0.213188262,FORCE_BUY,0.235,0.255,389.81,879.52%,83.35%,,,,,,,,,
11/30/2023,974380.5176,0,1,1.95,2.1,0.154752442,FORCE_BUY,0.235,0.255,388.83,874.38%,82.88%,,,,,,,,,
12/1/2023,980478.2376,0,1,1.9,1.7,0.140027071,FORCE_BUY,0.235,0.255,389.94,880.48%,83.41%,,,,,,,,,
12/4/2023,967630.3667,0,1,1.7,1.4,0.122667427,FORCE_BUY,0.235,0.255,386.32,867.63%,81.70%,,,,,,,,,
12/5/2023,975108.2291,0,1,1.55,1.2,0.152416405,FORCE_BUY,0.235,0.255,387.29,875.11%,82.16%,,,,,,,,,
12/6/2023,966149.8504,0,1,1.7,1.2,0.219832779,FORCE_BUY,0.235,0.255,385.05,866.15%,81.11%,,,,,,,,,
12/7/2023,979399.2172,0,1,1.95,1.9,0.144313356,FORCE_BUY,0.235,0.255,390.43,879.40%,83.64%,,,,,,,,,
12/8/2023,984969.9737,0,1,1.3,1.4,0.133258195,FORCE_BUY,0.235,0.255,392.17,884.97%,84.46%,,,,,,,,,
12/11/2023,993853.0719,0,1,1.3,1.4,0.137606134,FORCE_BUY,0.235,0.275,395.52,893.85%,86.03%,,,,,,,,,
12/12/2023,1002259.394,0,1,1.3,1.4,0.144463888,FORCE_BUY,0.235,0.275,398.67,902.26%,87.51%,,,,,,,,,
12/13/2023,1018218.858,0,1,1.3,1.4,0.173697015,FORCE_BUY,0.235,0.35,403.74,918.22%,89.90%,,,,,,,,,
12/14/2023,1012397.167,0,1,1.2,2.15,0.203687779,FORCE_BUY,0.235,0.35,403.39,912.40%,89.73%,,,,,,,,,
12/15/2023,1017967.923,0,1,-0.5,-0.5,0.15510514,FORCE_BUY,0.235,0.35,405.34,917.97%,90.65%,,,,,,,,,
12/18/2023,1020627.834,0,1,1.65,1.5,0.140900228,FORCE_BUY,0.235,0.35,407.08,920.63%,91.47%,,,,,,,,,
12/19/2023,1027528.546,0,1,1.85,2.15,0.120267042,FORCE_BUY,0.235,0.275,409.16,927.53%,92.45%,,,,,,,,,
12/20/2023,1024241.298,1024241.298,0,-0.5,2,0.303069349,FORCE_SELL,0.235,0.275,403.08,924.24%,89.59%,,,,,,,,,
12/21/2023,1024845.184,0,1,2.3,-0.5,0.147898277,FORCE_BUY,0.235,0.275,407.77,924.85%,91.79%,,,,,,,,,
12/22/2023,1027109.757,0,1,2.15,1.4,0.160833612,FORCE_BUY,0.235,0.275,408.38,927.11%,92.08%,,,,,,,,,
12/26/2023,1033878.315,0,1,2.15,1.4,0.156186886,FORCE_BUY,0.235,0.3,410.88,933.88%,93.26%,,,,,,,,,
12/27/2023,1036419.669,0,1,2.15,1.4,0.136767907,FORCE_BUY,0.235,0.3,411.5,936.42%,93.55%,,,,,,,,,
12/28/2023,1035866.107,0,1,2.15,1.4,0.199456584,FORCE_BUY,0.235,0.3,411.3,935.87%,93.45%,,,,,,,,,
12/29/2023,1029273.683,0,1,2,0.75,0.206514815,FORCE_BUY,0.235,0.3,409.52,929.27%,92.62%,,,,,,,,,
1/2/2024,1012591.327,0,1,2,0.75,0.227925198,FORCE_BUY,0.235,0.3,402.59,912.59%,89.36%,,,,,,,,,
1/3/2024,1003432.386,0,1,2.1,-0.5,0.222677112,FORCE_BUY,0.235,0.3,398.33,903.43%,87.35%,,,,,,,,,
1/4/2024,1004162.082,1004162.082,0,2.4,1.4,0.395822357,FORCE_SELL,0.235,0.3,396.28,904.16%,86.39%,,,,,,,,,
1/5/2024,1004162.082,1004162.082,0,2.45,1.4,0.373066712,FORCE_SELL,0.235,0.3,396.75,904.16%,86.61%,,,,,,,,,
1/8/2024,1004162.082,1004162.082,0,2.45,1.4,0.403484188,FORCE_SELL,0.235,0.3,404.95,904.16%,90.47%,,,,,,,,,
1/9/2024,1004162.082,1004162.082,0,1,2.4,0.35342152,FORCE_SELL,0.22,0.3,405.75,904.16%,90.84%,,,,,,,,,
1/10/2024,1004162.082,1004162.082,0,0.6,-0.5,0.354032934,FORCE_SELL,0.22,0.3,408.5,904.16%,92.14%,,,,,,,,,
1/11/2024,1004162.082,1004162.082,0,0.8,2.2,0.419149793,FORCE_SELL,0.22,0.3,409.35,904.16%,92.54%,,,,,,,,,
1/12/2024,1004162.082,1004162.082,0,0.8,2.1,0.39403698,FORCE_SELL,0.22,0.3,409.56,904.16%,92.63%,,,,,,,,,
1/16/2024,1004162.082,1004162.082,0,1.45,1.6,0.375253551,FORCE_SELL,0.22,0.3,409.52,904.16%,92.62%,,,,,,,,,
1/17/2024,1004162.082,1004162.082,0,1.45,1.75,0.329334674,FORCE_SELL,0.22,0.3,407.21,904.16%,91.53%,,,,,,,,,
1/18/2024,1004162.082,1004162.082,0,1.4,1.2,0.179273121,FORCE_BUY,0.22,0.3,412.99,904.16%,94.25%,,,,,,,,,
1/19/2024,1004162.082,1004162.082,0,1.4,1.2,0.210140923,FORCE_BUY,0.22,0.3,421.18,904.16%,98.10%,,,,,,,,,
1/22/2024,1007787.195,1007787.195,0,1.4,1.2,0.236808958,FREE,0.22,0.3,421.73,907.79%,98.36%,,,,,,,,,
1/23/2024,1015966.393,0,1,-0.5,2.5,0.195583746,FORCE_BUY,0.22,0.3,423.48,915.97%,99.18%,,,,,,,,,
1/24/2024,1019530.626,1019530.626,0,-0.5,2.4,0.285689329,FREE,0.22,0.3,425.83,919.53%,100.29%,,,,,,,,,
1/25/2024,1011980.768,0,1,-0.5,1.75,0.274532896,FREE,0.22,0.3,426.35,911.98%,100.53%,,,,,,,,,
1/26/2024,1013461.599,1013461.599,0,-0.5,2.45,0.267805463,FREE,0.22,0.35,423.81,913.46%,99.34%,,,,,,,,,
1/29/2024,1013461.599,1013461.599,0,-0.5,2.45,0.234726142,FREE,0.22,0.35,428.15,913.46%,101.38%,,,,,,,,,
