date,p_day,buy_level,sell_level,gate,reward,cum_equity
2024-06-11,0.2152037676742263,0.1,0.25,FREE,0.004841536756147069,1.1044216540958862
2024-06-12,0.2122469813674734,0.2,0.3,FREE,0.0002489718385187967,1.1046966239856064
2024-06-13,0.2078592831043064,0.25,0.4,FORCE_BUY,0.00064516129032266,1.105409331484952
2024-06-14,0.2068190530497209,0.2,0.35,FREE,0.0043197936814958204,1.1101844717305673
2024-06-17,0.2124837778543536,0.15,0.3,FREE,0.0011506008693428216,1.1114618509488714
2024-06-18,0.2051586758201338,0.25,0.5,FORCE_BUY,-0.00297011661807578,1.108160679635011
2024-06-20,0.2222661597901446,0.1,0.25,FREE,-0.002567757735255971,1.1053151914779717
2024-06-21,0.2158822247464617,0.2,0.3,FREE,-0.0011756925563964349,1.1040156806348793
2024-06-24,0.2195773632764864,0.15,0.3,FREE,0.0014821020844074662,1.1056519445763666
2024-06-25,0.2071515928790916,0.2,0.35,FREE,-0.0006515635137650522,1.1049315421103574
2024-06-26,0.2124836109164574,0.25,0.4,FORCE_BUY,0.005698738924225122,1.1112282584979858
2024-06-27,0.2085801880518878,0.25,0.5,FORCE_BUY,-0.0035797323974556816,1.1072503587000724
2024-06-28,0.2366555891880185,0.1,0.25,FREE,-0.00020325740165133555,1.1070253018691856
2024-07-01,0.2142316304776266,0.25,0.4,FORCE_BUY,0.006166085520278974,1.1138513145536235
2024-07-02,0.2151276877107269,0.2,0.3,FREE,0.0026265827575571166,1.1167769372109124
2024-07-03,0.2168018735777961,0.15,0.3,FREE,0.002703487317197051,1.1197961294968004
2024-07-05,0.2242468497464165,0.2,0.35,FREE,0.0020573161048148547,1.1220999041081237
2024-07-08,0.2064394754025707,0.25,0.4,FORCE_BUY,-0.0007009345794394273,1.1213133854837487
2024-07-09,0.2176265311776413,0.25,0.5,FORCE_BUY,0.009064585169331618,1.1314776261679778
2024-07-10,0.2193354557734408,0.1,0.25,FREE,-0.00411728009981277,1.126819015854373
2024-07-11,0.2432145966484819,0.15,0.3,FREE,0.0030012759915892806,1.1302009107135231
2024-07-12,0.2271613558885435,0.2,0.3,FREE,0.0021883988066526694,1.1326742410378063
2024-07-15,0.2226162840865242,0.25,0.5,FORCE_BUY,0.0038774856817616055,1.1370661691895305
2024-07-16,0.2118478786987666,0.2,0.35,FREE,-0.0055988660524450284,1.1306998880154715
2024-07-17,0.2291645134348166,0.15,0.3,FREE,-0.004013761467889954,1.1261615283732076
2024-07-18,0.2381548052463602,0.25,0.5,FORCE_BUY,-0.008218930635838118,1.1169056848867587
2024-07-19,0.2302547635332538,0.2,0.3,FREE,0.004762772060832199,1.122225252077322
2024-07-22,0.2108033059627144,0.25,0.4,FORCE_BUY,-0.005304178393591319,1.1162727691425107
2024-07-23,0.2217885287814707,0.1,0.25,FREE,-0.00805310697573186,1.1072833051185096
2024-07-24,0.2448168767926841,0.2,0.35,FREE,-0.0028850053460163227,1.1040887868636882
2024-07-25,0.2368983188051654,0.2,0.3,FREE,0.004579756364378018,1.1091452445121655
2024-07-26,0.2152060316590193,0.25,0.4,FORCE_BUY,-0.0015066051775772804,1.1074742005440983
2024-07-29,0.219193794785635,0.15,0.3,FREE,-0.0006716349250161513,1.1067303821924586
2024-07-30,0.2323045690738988,0.25,0.5,FORCE_BUY,0.019789209905660465,1.128631702034637
2024-07-31,0.2243853914144485,0.25,0.5,FORCE_BUY,-0.022317059950132223,1.1034439606787103
2024-08-01,0.2541477741952634,0.2,0.3,FREE,-0.00910945015823067,1.093392192916507
2024-08-02,0.2389315064537262,0.2,0.35,FREE,-0.007840000000000125,1.0848199981240414
2024-08-05,0.2460113333503845,0.1,0.25,FREE,-0.0028493842270326253,1.0817289291322172
2024-08-06,0.2279143913608299,0.15,0.3,FREE,-0.003836981190137312,1.0775783555783094
2024-08-07,0.2337773290622725,0.25,0.5,FORCE_BUY,0.03031301482701787,1.1102430042482283
2024-08-08,0.2140775822828814,0.25,0.4,FORCE_BUY,0.002633608608137772,1.1131669497813412
2024-08-09,0.2100563048607729,0.25,0.5,FORCE_BUY,0.0005441002645452109,1.1137726242132002
2024-08-12,0.2178106764625916,0.1,0.25,FREE,0.008119561956195676,1.1228159700406137
2024-08-13,0.2054041925843487,0.25,0.4,FORCE_BUY,0.003302948665903971,1.126524573550915
2024-08-14,0.2007172872575817,0.2,0.35,FREE,0.009030217203391366,1.1366973351350376
2024-08-15,0.2099210699098774,0.2,0.3,FREE,0.00031614126998458225,1.1370566920741552
2024-08-16,0.2118493341516459,0.1,0.25,FREE,0.004883552987903994,1.14260956868015
2024-08-19,0.2134244556646326,0.15,0.3,FREE,-0.0006883481432479743,1.1418230555050917
2024-08-20,0.2294109470772119,0.25,0.5,FORCE_BUY,0.004708704837612432,1.1471995632502459
2024-08-21,0.2194114522730419,0.2,0.35,FREE,-0.0035639823939270787,1.1431109642045012
2024-08-22,0.2344137401982718,0.2,0.3,FREE,0.004594647953048536,1.1483631566562909
2024-08-23,0.2224128726971868,0.1,0.25,FREE,-0.0017784417293567611,1.1463208596980374
2024-08-26,0.219382527123454,0.25,0.4,FORCE_BUY,0.0008388513091435179,1.1472824524518936
2024-08-27,0.2162739919592357,0.15,0.3,FREE,-0.0056173764177187,1.1408377350590277
2024-08-28,0.2227871212448708,0.25,0.5,FORCE_BUY,0.007935649100025088,1.1498910230045236
2024-08-29,0.2200044544649809,0.2,0.3,FREE,0.004106574097269444,1.1546131356942766
2024-08-30,0.2109374937660572,0.25,0.4,FORCE_BUY,-0.02209601561806729,1.1291007858151503
2024-09-03,0.2381886095503182,0.25,0.5,FORCE_BUY,-0.001306715063520758,1.1276253728100925
2024-09-04,0.217175626990721,0.2,0.35,FREE,-0.0011176128516391937,1.1263651242016053
2024-09-05,0.2164289468734754,0.1,0.25,FREE,-0.00933430470813229,1.1158512889196943
2024-09-06,0.2325549297290066,0.2,0.3,FREE,0.0077301410541945614,1.1244769767785483
2024-09-09,0.2059032666363702,0.2,0.35,FREE,0.00106921572569596,1.125679285245303
2024-09-10,0.2046223189297097,0.25,0.5,FORCE_BUY,0.010961152653656603,1.1380180277299359
2024-09-11,0.2149822022018183,0.15,0.3,FREE,0.0044469701069799195,1.143078759880455
2024-09-12,0.2073890788624714,0.2,0.3,FREE,0.0021547099635218503,1.1455417630734595
2024-09-13,0.2012670760294442,0.25,0.4,FORCE_BUY,0.0014065699278911215,1.1471530476685419
2024-09-16,0.1956681945179746,0.2,0.35,FORCE_BUY,0.0018135267761896223,1.1492334404368763
2024-09-17,0.2079043985677617,0.15,0.3,FREE,0.0013665566322365041,1.1508039330168933
2024-09-18,0.2131825061191302,0.25,0.5,FORCE_BUY,0.009292035398230203,1.1614972438989088
2024-09-19,0.2025763066039919,0.1,0.25,FREE,-0.0018412976764576872,1.1593585817225058
2024-09-20,0.2074789492738147,0.2,0.3,FREE,0.0010120566751736781,1.1605319183140579
2024-09-23,0.2038020797560154,0.25,0.5,FORCE_BUY,0.0033725627964167337,1.164445885085818
2024-09-24,0.2051633881170136,0.2,0.35,FREE,-0.000245089457651948,1.1641604916753772
2024-09-25,0.211299313910835,0.15,0.3,FREE,0.0012785931971834863,1.1656489793604632
2024-09-26,0.2082238937854882,0.1,0.25,FREE,-0.0015111809923130104,1.1638874727791446
2024-09-27,0.2180032558177997,0.2,0.3,FREE,0.0022517391837664213,1.1665082438070964
2024-09-30,0.2094126927175003,0.25,0.4,FORCE_BUY,-0.009559695764426723,1.155356779889605
2024-10-01,0.2256150083388551,0.25,0.5,FORCE_BUY,0.003505002113568967,1.1594063078450443
2024-10-02,0.2073825237304449,0.15,0.3,FREE,-0.0017111891180341399,1.1574223443876797
2024-10-03,0.2125420921257107,0.25,0.5,FORCE_BUY,0.007942760136885996,1.1666154724462232
2024-10-04,0.2145324841952363,0.2,0.35,FREE,-0.0040275375233701505,1.1619168848556019
2024-10-07,0.2163155900436493,0.2,0.3,FREE,0.004386207503963457,1.1670132934149375
2024-10-08,0.2028985289400105,0.1,0.25,FREE,0.0037716519222511513,1.1714148613463387
2024-10-09,0.2032716284218502,0.25,0.4,FORCE_BUY,-0.0003986135181978101,1.1709479195471881
2024-10-10,0.2128559575968632,0.25,0.5,FORCE_BUY,0.0031901797943723054,1.1746834539403899
2024-10-11,0.2053835705664843,0.2,0.3,FREE,0.005271253521370145,1.1808755082334683
2024-10-14,0.2005013590112598,0.1,0.25,FREE,-0.0041473550991089625,1.1759779981729834
2024-10-15,0.2219188861680231,0.15,0.3,FREE,0.0014486255303003404,1.1776815499242084
2024-10-16,0.2053902822606758,0.2,0.35,FREE,0.0011693090759019586,1.179058623649057
2024-10-17,0.2105018061473393,0.25,0.5,FORCE_BUY,0.0031223194372962393,1.1827400213073882
2024-10-18,0.2065710283462924,0.2,0.3,FREE,-0.0009491722533862545,1.1816173972961936
2024-10-21,0.2110197838829194,0.15,0.3,FREE,-0.00046263772039539797,1.1810707365171291
2024-10-22,0.2068648705757385,0.25,0.4,FORCE_BUY,-0.007734920335466078,1.1719352484596188
2024-10-23,0.2181250247981491,0.25,0.5,FORCE_BUY,0.0013827433628319508,1.1735557341460952
2024-10-24,0.2070144068531858,0.2,0.35,FREE,-0.0012168599834299632,1.172127681134888
2024-10-25,0.2205151202970856,0.1,0.25,FREE,0.002405052340167857,1.174946709557377
2024-10-28,0.2117375144019296,0.2,0.3,FREE,0.001997485922890063,1.177293649069864
2024-10-29,0.2078301500740722,0.15,0.3,FREE,-0.004416430837835439,1.1720942130929242
2024-10-30,0.2164074278164251,0.25,0.5,FORCE_BUY,-0.014708427063505836,1.1548545508480896
2024-10-31,0.2219043434631366,0.25,0.4,FORCE_BUY,0.0033368458025992975,1.1587081224086997
2024-11-01,0.2179185102863302,0.1,0.25,FREE,-0.0015053387012077257,1.1569638742286341
2024-11-04,0.2033612482892741,0.2,0.35,FREE,0.008348344394114915,1.166622607102244
2024-11-05,0.2040846773810928,0.2,0.3,FREE,0.009817038833853431,1.1780753865406182
2024-11-06,0.222349576287023,0.2,0.3,FREE,0.004462622362226054,1.1833326921049823
2024-11-07,0.2024040920437851,0.2,0.35,FREE,0.0019052255216289726,1.1855872077505587
2024-11-08,0.2036250736182249,0.25,0.4,FORCE_BUY,0.00023411371237447298,1.1858647699731089
2024-11-11,0.1977579710368694,0.1,0.25,FREE,-0.0016925803323636912,1.1838575985866093
2024-11-12,0.2079154965478401,0.15,0.3,FREE,0.0010944193337126817,1.1851532352308654
2024-11-13,0.2045440279289721,0.2,0.35,FREE,-0.004594757457065335,1.1797077435655232
2024-11-14,0.2117145749322218,0.2,0.3,FREE,-0.004840099336070103,1.173997840899135
2024-11-15,0.205286171076556,0.25,0.4,FORCE_BUY,0.0031388604571818135,1.17768285629875
2024-11-18,0.1985417907057224,0.25,0.5,FORCE_BUY,0.005696891367934276,1.1843919875969626
2024-11-19,0.201955932038085,0.15,0.3,FREE,-0.0024349414092223465,1.1815080625016114
2024-11-20,0.2024923424601421,0.1,0.25,FREE,0.0037892304293895007,1.1859850688046116
2024-11-21,0.2079960838065207,0.25,0.5,FORCE_BUY,0.005868762331989741,1.1929453333027145
2024-11-22,0.198757156218878,0.25,0.4,FORCE_BUY,-0.0019783720345377676,1.190585243616576
2024-11-25,0.1971881234288372,0.2,0.35,FORCE_BUY,0.009793875048297318,1.2022456867269034
2024-11-26,0.1944137023807059,0.2,0.3,FORCE_BUY,-0.002828148394609875,1.19884555751806
2024-11-27,0.1997330633385332,0.1,0.25,FREE,0.003103103103103133,1.202565698887736
2024-11-29,0.1947068105245386,0.2,0.35,FORCE_BUY,0.0008290224167661897,1.203562652809748
2024-12-02,0.1973435232056944,0.15,0.3,FREE,0.0004722341870712077,1.204131016240687
2024-12-03,0.2005335643703266,0.25,0.5,FORCE_BUY,0.004452075596736771,1.209491898553366
2024-12-04,0.2045651729484158,0.25,0.4,FORCE_BUY,-0.0010875296598997775,1.2081765402402806
2024-12-05,0.2029369015896145,0.1,0.25,FREE,0.0009485005443569117,1.2093224963463776
2024-12-06,0.2021712054855433,0.2,0.3,FREE,-0.002428503218795841,1.206385652771438
2024-12-09,0.2154103008163906,0.25,0.5,FORCE_BUY,-0.002084643128950181,1.203870769209524
2024-12-10,0.209313270404462,0.15,0.3,FREE,0.0029842827773725045,1.2074634600122582
2024-12-11,0.2076491640931958,0.2,0.35,FREE,-0.0011371876854108787,1.2060903474349487
2024-12-12,0.214093140005839,0.1,0.25,FREE,-0.0012636691003997669,1.2045662483306048
2024-12-13,0.2134606765749766,0.15,0.3,FREE,0.0017636830338659815,1.206690721385953
2024-12-16,0.2069178895386404,0.25,0.4,FORCE_BUY,-0.0031189148156705038,1.2029271558170902
2024-12-17,0.2059162168361891,0.2,0.3,FREE,-0.01045620015857679,1.1903491086996791
2024-12-18,0.2716238594446538,0.25,0.5,FREE,-0.0029856078391345964,1.1867951930694385
2024-12-19,0.2119332421198944,0.2,0.35,FREE,0.006683096301620783,1.1947266596350221
2024-12-20,0.2072199262977984,0.15,0.3,FREE,0.0021363912720393508,1.1972790632431392
2024-12-23,0.1999120333883739,0.25,0.4,FORCE_BUY,0.01084671655595737,1.2102656098805196
2024-12-24,0.1939753041187933,0.2,0.35,FORCE_BUY,-0.0011478955248710454,1.2088763514030323
2024-12-26,0.1934447857079881,0.1,0.25,FREE,-0.004480271814260306,1.2034602567589154
2024-12-27,0.1980108088860727,0.25,0.4,FORCE_BUY,-0.01299094163319503,1.1878261748054904
2024-12-30,0.1973224834990753,0.25,0.5,FORCE_BUY,-0.0013451387706451268,1.1862283837649723
2024-12-31,0.2024997146932111,0.2,0.3,FREE,-0.0005541252493563853,1.185571064666025
2025-01-02,0.212824945868557,0.15,0.3,FREE,0.005274382958386004,1.1918242204854548
2025-01-03,0.1981034944529465,0.2,0.35,FORCE_BUY,0.005928483560488251,1.1988899307835945
2025-01-06,0.2051828051122296,0.1,0.25,FREE,-0.005096129628074764,1.1927802322865277
2025-01-07,0.2223620252669994,0.25,0.5,FORCE_BUY,-0.002222297618239777,1.190129519617234
2025-01-08,0.2049784471463715,0.15,0.3,FREE,-0.007130846523964118,1.1816428886692043
2025-01-10,0.2179249376732183,0.2,0.3,FREE,0.0029479198808792795,1.185126277232812
2025-01-13,0.198533719210998,0.2,0.35,FORCE_BUY,-0.0009430727023319596,1.1840086169919373
2025-01-14,0.2085638365433328,0.25,0.4,FORCE_BUY,0.0188964215223546,1.206382142904717
2025-01-15,0.2012827551350317,0.25,0.4,FORCE_BUY,-0.0036216015901356924,1.202013107417662
2025-01-16,0.2102292018304042,0.25,0.5,FORCE_BUY,0.010447836892022222,1.2145715443060345
2025-01-17,0.2130128821143397,0.1,0.25,FREE,0.005579815623483753,1.2213486295847922
2025-01-21,0.2075363231611144,0.2,0.3,FREE,0.0012492554106823262,1.2228744059686305
2025-01-22,0.2113956168051077,0.2,0.35,FREE,0.002599567563998928,1.226053350609231
2025-01-23,0.2120149946476912,0.15,0.3,FREE,-0.0012561163836983802,1.2245132849082425
2025-01-24,0.2144179804971117,0.25,0.5,FORCE_BUY,-0.013695698694628722,1.2077427199105693
2025-01-27,0.2088875328247552,0.25,0.4,FORCE_BUY,0.008228048800841048,1.217680085948854
2025-01-28,0.2118294900225717,0.1,0.25,FREE,-0.0008607846383049123,1.2166319256364995
2025-01-29,0.2195120915801769,0.2,0.3,FREE,0.0023463668623354694,1.2194865904704721
2025-01-30,0.2221926984287661,0.2,0.35,FREE,-0.005702355212992449,1.2125326447541285
2025-01-31,0.235945363750125,0.15,0.3,FREE,0.0012187385221543723,1.2140104049976599
2025-02-03,0.2280734737546947,0.1,0.25,FREE,-3.3308906801698956e-05,1.2139699676382236
2025-02-04,0.2151697951996766,0.25,0.4,FORCE_BUY,0.007228514323784019,1.22274516693794
2025-02-05,0.2118191851122261,0.2,0.3,FREE,0.0010335020008599427,1.2240088765145125
2025-02-06,0.2103892433343966,0.25,0.4,FORCE_BUY,-0.009505272364230266,1.2123743387670065
2025-02-07,0.2341550472256766,0.25,0.5,FORCE_BUY,0.0062477727284162565,1.2199489780973867
2025-02-10,0.2038366452749449,0.2,0.35,FREE,0.001101029835424927,1.2212921783199682
2025-02-11,0.2045331271884199,0.15,0.3,FREE,-0.0005947365812558059,1.2205658311851197
2025-02-12,0.2141755824521225,0.1,0.25,FREE,0.004184654063083992,1.22567347694985
2025-02-13,0.2090199106540487,0.25,0.5,FORCE_BUY,0.0002132371032559366,1.2259348360116125
2025-02-14,0.2053628020595291,0.2,0.3,FREE,0.0017793302502542296,1.2281161789501684
2025-02-18,0.1978706879968741,0.2,0.35,FORCE_BUY,0.0005719421521361845,1.2288185903606306
2025-02-19,0.2025366942639863,0.25,0.4,FORCE_BUY,-0.003119385921933393,1.2249854309492496
2025-02-20,0.2106176543634042,0.15,0.3,FREE,-0.008314356395091704,1.2148004654975426
2025-02-21,0.2347249076107166,0.1,0.25,FREE,-0.0018409302945488482,1.212564102518776
2025-02-24,0.2217659830297185,0.25,0.5,FORCE_BUY,-0.003394478537865786,1.2084480796969896
2025-02-25,0.2144849898225251,0.2,0.3,FREE,-0.0019630872483221706,1.206075790681477
2025-02-26,0.222061085785304,0.2,0.35,FREE,-0.007386382778021117,1.197167253232199
2025-02-27,0.2377098818632412,0.25,0.5,FORCE_BUY,0.016088495272615244,1.2164278729263551
2025-02-28,0.2205517224886444,0.1,0.25,FREE,-0.007487800774019782,1.2073195033579178
2025-03-03,0.2409706941638617,0.15,0.3,FREE,-0.004244960710625301,1.2021944795009918
2025-03-04,0.2275861936166902,0.25,0.5,FORCE_BUY,0.002532605137570476,1.2052391634161348
2025-03-05,0.220881916843955,0.25,0.4,FORCE_BUY,-0.012940367760783555,1.1896429254018308
2025-03-06,0.2212464677997456,0.2,0.3,FREE,0.0002959764611660809,1.1899950317049426
2025-03-07,0.2103772534411412,0.25,0.5,FORCE_BUY,-0.028066329105113974,1.1565962395116611
2025-03-10,0.2221377216401495,0.25,0.4,FORCE_BUY,-0.0013963980092377426,1.1549811708253153
2025-03-11,0.2184070886306708,0.2,0.35,FREE,0.0025726066690570093,1.1579524830880157
2025-03-12,0.2122286766873428,0.2,0.3,FREE,-0.006046337417732417,1.1509511116615645
2025-03-13,0.2228610550212846,0.15,0.3,FREE,0.007393164707794164,1.159460282800697
2025-03-14,0.2070086127136286,0.1,0.25,FREE,0.004358810133788693,1.1645141500310943
2025-03-17,0.2088567363481936,0.25,0.4,FORCE_BUY,-0.01019453948992921,1.152642464542021
2025-03-18,0.2131824249011082,0.2,0.35,FREE,0.006682200050285192,1.1603446520765446
2025-03-19,0.2111397823265718,0.15,0.3,FREE,-0.002655178477228848,1.1572637299301833
2025-03-20,0.2200494848759776,0.25,0.5,FORCE_BUY,-0.0012020930561449372,1.155872591236306
2025-03-21,0.2102173798523553,0.1,0.25,FREE,0.007812566371681484,1.1649029225725471
2025-03-24,0.2036210189723619,0.2,0.3,FREE,0.0018923782414318469,1.1671073595166037
2025-03-25,0.2058315104003515,0.2,0.35,FREE,-0.007274305555555527,1.1586174639673423
2025-03-26,0.2249368756192782,0.1,0.25,FREE,-0.0009249145555125238,1.157545841810648
2025-03-27,0.2192314435403023,0.15,0.3,FREE,-0.010960693294738533,1.1448583368639613
2025-03-28,0.2372423514095657,0.25,0.5,FORCE_BUY,0.005144816385455053,1.1507484227944837
2025-03-31,0.2202958785201067,0.2,0.3,FREE,0.004289938438171603,1.155685062686095
2025-04-01,0.2162835861229862,0.25,0.4,FORCE_BUY,-0.03017195343372836,1.1208157867906747
2025-04-02,0.2256684650215682,0.25,0.5,FORCE_BUY,-0.015509424958243923,1.1034325784534296
2025-04-03,0.2355336493717494,0.2,0.35,FREE,-0.02878556247436531,1.0716696510301083
2025-04-04,0.2644588876255488,0.1,0.25,FORCE_SELL,0.0,1.0716696510301083
2025-04-07,0.2648608723654577,0.2,0.3,FREE,0.006320691014293889,1.0784433437636658
2025-04-08,0.2615016186239445,0.15,0.3,FREE,0.0,1.0784433437636658
2025-04-09,0.2639479216122011,0.25,0.5,FREE,-0.008651784789994066,1.0691128840452209
2025-04-10,0.2455035452835467,0.1,0.25,FREE,0.011672342763871302,1.0815919360810677
2025-04-11,0.2342869213928398,0.2,0.35,FREE,0.0024424937767880683,1.08423371765397
2025-04-14,0.2244223087675554,0.2,0.3,FREE,-0.0030918234308064396,1.0808814584412572
2025-04-15,0.2381653116770525,0.1,0.25,FREE,-0.00714981820907834,1.0731533525078387
2025-04-16,0.2378996236173258,0.15,0.3,FREE,0.0010932598155717344,1.0743265879440815
2025-04-17,0.2234260675857676,0.2,0.35,FREE,-0.010481881995826281,1.063065623424273
2025-04-21,0.2374405313206137,0.25,0.5,FORCE_BUY,0.03991861253754503,1.1055017281477304
2025-04-22,0.2235589668555984,0.25,0.4,FORCE_BUY,9.317059536018135e-05,1.1056047284019137
2025-04-23,0.2375887288789203,0.2,0.3,FREE,0.010871995528227929,1.117624858065087
2025-04-24,0.2191904909622767,0.25,0.5,FORCE_BUY,0.005215456717180267,1.12345378213837
2025-04-25,0.2046069561631528,0.15,0.3,FREE,-0.00011791811040767763,1.12332130659125
2025-04-28,0.2101668873082248,0.25,0.4,FORCE_BUY,0.0034295046271093366,1.127173742209935
2025-04-29,0.2074202718530498,0.2,0.3,FREE,0.005685907520931677,1.1335827478681633
2025-04-30,0.2128938473344155,0.25,0.5,FORCE_BUY,-0.0037521556791474397,1.1293293689229662
2025-05-01,0.2241105644867776,0.15,0.3,FREE,0.008659679098316553,1.1391089988541434
2025-05-02,0.21299507075539,0.1,0.25,FREE,-0.003546036730589508,1.1350696765040615
2025-05-05,0.2214779601804189,0.2,0.3,FREE,0.0005241555764823325,1.135664629604697
2025-05-06,0.2251725698816995,0.25,0.4,FORCE_BUY,-0.00424210152644644,1.1308470249459197
2025-05-07,0.2163749011352969,0.15,0.3,FREE,0.0029500365412381546,1.1341830649920608
2025-05-08,0.2169435838687126,0.2,0.3,FREE,0.0006024950382761407,1.1348664046612154
2025-05-09,0.2108246345424108,0.25,0.5,FORCE_BUY,0.03031858407079646,1.1692739471600588
2025-05-12,0.2132062770159145,0.1,0.25,FREE,0.004406232284884792,1.17442603977591
2025-05-13,0.2131265569647617,0.2,0.35,FREE,-0.0009620951537649969,1.1732961301745863
2025-05-14,0.2166839592240069,0.25,0.5,FORCE_BUY,0.00690972992339578,1.181403289554258
2025-05-15,0.2073703842155347,0.1,0.25,FREE,-0.0016350943779863125,1.1794715836773733
2025-05-16,0.2095279911928616,0.15,0.3,FREE,0.006196345091372679,1.186779996635306
2025-05-19,0.203067440948065,0.2,0.3,FREE,-0.0026782415958625516,1.1836015130831796
2025-05-20,0.2106872027528361,0.2,0.35,FREE,-0.007798598801384393,1.1743710797419322
2025-05-21,0.2212965980729656,0.25,0.5,FORCE_BUY,-1.7149393510829114e-06,1.1743690657667547
2025-05-22,0.2139802376677214,0.15,0.3,FREE,-0.003524206410454256,1.1702303467769404
2025-05-23,0.2121084791513347,0.1,0.25,FREE,0.01062176165803097,1.1826602546054
2025-05-27,0.2176976900626567,0.1,0.25,FREE,0.004489260950448215,1.1879695251040472
2025-05-28,0.2236781539086995,0.2,0.3,FREE,-0.007131136137738414,1.1794979526930458
2025-05-29,0.2176190079289224,0.25,0.4,FORCE_BUY,0.000511647678966165,1.1801014400828866
2025-05-30,0.2160331690962895,0.25,0.5,FORCE_BUY,0.005232996754423791,1.1862769070887311
2025-06-02,0.2125888564133069,0.15,0.3,FREE,0.004075961993643018,1.1911121266759612
2025-06-03,0.2032619073744059,0.1,0.25,FREE,-0.0006889968618234987,1.1902914541586016
2025-06-04,0.2043011706466846,0.2,0.35,FREE,-0.002225095721098913,1.1876429417370926
2025-06-05,0.2145399609367812,0.25,0.5,FORCE_BUY,0.011639087090734579,1.2014660213686668
2025-06-06,0.2068350814139398,0.15,0.3,FREE,0.00012505627532388708,1.2016162722342274
2025-06-09,0.206893161531654,0.2,0.3,FREE,0.002350470094018786,1.2044406353466002
2025-06-10,0.2037775856759763,0.1,0.25,FREE,-0.0018338310934131186,1.2022318946593313
2025-06-11,0.2117050329981561,0.2,0.35,FREE,-0.00024937988091372487,1.2019320822126105
2025-06-12,0.2083759379173983,0.25,0.5,FORCE_BUY,-0.004498575451107323,1.1965251000536705
2025-06-13,0.215633121453937,0.25,0.4,FORCE_BUY,0.002426818858892954,1.1994288497316195
2025-06-16,0.2057697692518799,0.2,0.3,FREE,-0.0022873743613717745,1.1966853069324537
2025-06-17,0.210793111033768,0.15,0.3,FREE,0.0009141227775913974,1.1977792242291296
2025-06-18,0.2032386287848417,0.1,0.25,FREE,-0.0016574863131812445,1.195793921558757
2025-06-20,0.2111382621539105,0.2,0.35,FREE,0.006743041440594122,1.2038572095262383
2025-06-23,0.2064298836363638,0.25,0.4,FORCE_BUY,0.006102048203794119,1.2112032042492524
2025-06-24,0.1973340011685657,0.2,0.3,FORCE_BUY,0.0001153174524726186,1.211342877117193
2025-06-25,0.194406045993901,0.2,0.35,FORCE_BUY,0.008249518193348626,1.2213358722203547
2025-06-26,0.1954181153060699,0.15,0.3,FREE,0.0010878973341205134,1.2226645602598087
2025-06-27,0.1990027178823374,0.1,0.25,FREE,0.0034885806041439205,1.226929924130105
2025-06-30,0.2003854785928527,0.2,0.35,FREE,0.00017726764986814025,1.2271474191143086
2025-07-01,0.1985126456605667,0.25,0.4,FORCE_BUY,0.004354869248732518,1.232491485673471
2025-07-02,0.1987514630101362,0.2,0.3,FORCE_BUY,0.007073571589700567,1.2412096024310788
2025-07-03,0.2043993027988747,0.25,0.5,FORCE_BUY,-0.008015871746052117,1.231260225448023
2025-07-07,0.2072343403850902,0.15,0.3,FREE,0.00020967741935484785,1.231518392914649
2025-07-08,0.1991234155157765,0.1,0.25,FREE,0.0027559410569761855,1.2349123850161037
2025-07-09,0.1987065840746185,0.2,0.3,FORCE_BUY,0.004218838286630611,1.2401222806666439
2025-07-10,0.1989893241309295,0.2,0.35,FORCE_BUY,-0.005221056665229762,1.2336475319674693
2025-07-11,0.1997424217715402,0.25,0.4,FORCE_BUY,0.001733436055470161,1.2357859810791236
2025-07-14,0.1978501476841843,0.1,0.25,FREE,-0.002467474203678821,1.232736711049543
2025-07-15,0.2144840301709942,0.15,0.3,FREE,0.0017229163982996898,1.2348606133437963
2025-07-16,0.2041777986062594,0.25,0.5,FORCE_BUY,0.008873840623896845,1.2458185696193367
2025-07-17,0.2025378353544765,0.2,0.3,FREE,-0.0006441761702534188,1.2450160429843287
2025-07-18,0.2018256429806614,0.25,0.4,FORCE_BUY,0.0018474279343845268,1.247316120400895
2025-07-21,0.2083088906803757,0.25,0.5,FORCE_BUY,0.002305026547547051,1.2501912171716023
2025-07-22,0.2014633559549618,0.2,0.35,FREE,0.0032905901571743668,1.254305084085413
2025-07-23,0.1956933083328041,0.15,0.3,FREE,0.0006148966493056962,1.2550763520788242
2025-07-24,0.1964278515082989,0.1,0.25,FREE,0.0015892924587687096,1.257071035460362
2025-07-25,0.1895095806123166,0.2,0.3,FORCE_BUY,-0.00012518436456709914,1.2569136698215722
2025-07-28,0.1980924626800651,0.25,0.4,FORCE_BUY,-0.003043710188584514,1.253087988878565
2025-07-29,0.2095573155470276,0.25,0.5,FORCE_BUY,0.005523731587561365,1.2600097105847274
2025-07-30,0.2057284942936334,0.2,0.35,FREE,-0.006158541356913627,1.2522498886719786
2025-07-31,0.2123329893111976,0.15,0.3,FREE,-0.007804081891360781,1.242477227992335
2025-08-01,0.2188040742784825,0.25,0.5,FORCE_BUY,0.016998535164109763,1.2635975208429684
2025-08-04,0.1912424189720486,0.1,0.25,FREE,-0.0036087940613178104,1.2590374576138543
2025-08-05,0.198487662151741,0.25,0.5,FORCE_BUY,0.010171707348181513,1.271844018173101
