side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th,bucket_key,trend_bucket,state_bucket,dd60,ret10,vol20,dist60,pnl,entry_px,entry_idx
buy,41751,183.57,639.7886751938784,0.0,OPEN_LONG pred_ret=2.05% [bear__downtrend],2019/08/28 08:00,buy,1,2.045650005340576,1.9999999999999996,bear__downtrend,bear,downtrend,-0.05560960622663724,-0.021020224003397092,0.017412625004890922,0.05888412948001953,,,
sell,41785,184.8,639.7886751938784,0.0,CLOSE_LONG pred_ret=2.36% [bear__downtrend],2019/08/28 10:50,sell,2s,2.362518787384033,2.349999999999999,bear__downtrend,bear,downtrend,-0.05560960622663724,-0.021020224003397092,0.017412625004890922,0.05888412948001953,786.940070488482,183.57,41751.0
buy,42254,185.62,636.9623272051973,0.0,OPEN_LONG pred_ret=1.56% [side__pullback],2019/09/03 04:00,buy,1,1.564221739768982,1.4499999999999995,side__pullback,side,pullback,-0.04004301295509238,0.01072891956006039,0.017301898892260026,0.04171334080119493,,,
sell,42284,185.77,636.9623272051973,0.0,CLOSE_LONG pred_ret=2.44% [side__pullback],2019/09/03 06:35,sell,3a,2.4374639987945557,-0.5,side__pullback,side,pullback,-0.04004301295509238,0.01072891956006039,0.017301898892260026,0.04171334080119493,95.54434908078322,185.62,42254.0
buy,42317,186.26,635.2866505149227,0.0,OPEN_LONG pred_ret=1.48% [side__pullback],2019/09/03 09:20,buy,2,1.477110505104065,1.4499999999999995,side__pullback,side,pullback,-0.04004301295509238,0.01072891956006039,0.017301898892260026,0.04171334080119493,,,
sell,42323,187.11,635.2866505149227,0.0,CLOSE_LONG pred_ret=2.18% [side__pullback],2019/09/03 09:50,sell,1p,2.1803791522979736,-0.5,side__pullback,side,pullback,-0.04004301295509238,0.01072891956006039,0.017301898892260026,0.04171334080119493,539.9936529376987,186.26,42317.0
buy,42325,185.63,640.351695188532,0.0,OPEN_LONG pred_ret=1.48% [side__pullback],2019/09/03 10:00,buy,2,1.4779889583587646,1.4499999999999995,side__pullback,side,pullback,-0.04004301295509238,0.01072891956006039,0.017301898892260026,0.04171334080119493,,,
sell,42440,188.35,640.351695188532,0.0,CLOSE_LONG pred_ret=1.29% [side__downtrend],2019/09/04 04:00,sell,1p,1.2861987352371216,-0.5,side__downtrend,side,downtrend,-0.049362486558451435,-0.014753489359443872,0.01537534846829397,0.051925666576891905,1741.756610912806,185.63,42325.0
buy,43038,191.61,629.456927032827,0.0,OPEN_LONG pred_ret=1.32% [side__pullback],2019/09/09 10:00,buy,1,1.3202128410339355,-0.5,side__pullback,side,pullback,-0.018946182600235506,0.018987341772151778,0.01514966332964326,0.019312072655149004,,,
sell,43048,191.94,629.456927032827,0.0,CLOSE_LONG pred_ret=3.63% [side__pullback],2019/09/09 10:50,sell,2s,3.6301026344299316,-0.5,side__pullback,side,pullback,-0.018946182600235506,0.018987341772151778,0.01514966332964326,0.019312072655149004,207.7207859208229,191.61,43038.0
buy,43059,191.725,630.1627986683052,0.0,OPEN_LONG pred_ret=1.15% [side__pullback],2019/09/09 11:45,buy,2,1.151953101158142,-0.5,side__pullback,side,pullback,-0.018946182600235506,0.018987341772151778,0.01514966332964326,0.019312072655149004,,,
sell,43074,191.0,630.1627986683052,0.0,CLOSE_LONG pred_ret=3.63% [side__pullback],2019/09/09 13:00,sell,3a,3.63445782661438,-0.5,side__pullback,side,pullback,-0.018946182600235506,0.018987341772151778,0.01514966332964326,0.019312072655149004,-456.8680290345177,191.725,43059.0
buy,43080,190.6,631.4852809320372,0.0,OPEN_LONG pred_ret=1.26% [side__pullback],2019/09/09 13:30,buy,2,1.2635717391967773,-0.5,side__pullback,side,pullback,-0.018946182600235506,0.018987341772151778,0.01514966332964326,0.019312072655149004,,,
sell,43176,190.56,631.4852809320372,0.0,CLOSE_LONG pred_ret=3.13% [side__pullback],2019/09/10 06:15,sell,1p,3.131150722503662,-0.5,side__pullback,side,pullback,-0.02099441855701778,0.050090624485088275,0.014972938906514422,0.021444636225743885,-25.259411237276463,190.6,43080.0
buy,43894,191.11,629.6679144702475,0.0,OPEN_LONG pred_ret=1.80% [side__pullback],2019/09/16 04:40,buy,1,1.7979676723480225,1.7499999999999996,side__pullback,side,pullback,-0.014081622202877786,0.0245849297573435,0.012066591360135446,0.014282746442297656,,,
sell,43911,191.24,629.6679144702475,0.0,CLOSE_LONG pred_ret=2.78% [side__pullback],2019/09/16 06:10,sell,3a,2.7791566848754883,-0.5,side__pullback,side,pullback,-0.014081622202877786,0.0245849297573435,0.012066591360135446,0.014282746442297656,81.85682888112932,191.11,43894.0
buy,44068,191.47,628.9115368636869,0.0,OPEN_LONG pred_ret=1.46% [side__pullback],2019/09/17 04:35,buy,2,1.457069754600525,1.4499999999999995,side__pullback,side,pullback,-0.018485329509959514,0.02245692644156394,0.011742969692157115,0.018833472454090172,,,
sell,44099,191.77,628.9115368636869,0.0,CLOSE_LONG pred_ret=1.48% [side__pullback],2019/09/17 07:40,sell,1,1.4832059144973755,1.1999999999999997,side__pullback,side,pullback,-0.018485329509959514,0.02245692644156394,0.011742969692157115,0.018833472454090172,188.67346105911324,191.47,44068.0
buy,44253,192.19,627.537152944218,0.0,OPEN_LONG pred_ret=1.50% [side__pullback],2019/09/18 06:20,buy,3a,1.4955127239227295,1.4499999999999995,side__pullback,side,pullback,-0.013774386809360384,0.037436035550767466,0.011290347039451566,0.013966770508826665,,,
sell,44260,192.27,627.537152944218,0.0,CLOSE_LONG pred_ret=1.50% [side__pullback],2019/09/18 07:00,sell,2,1.5026006698608398,1.3999999999999995,side__pullback,side,pullback,-0.013774386809360384,0.037436035550767466,0.011290347039451566,0.013966770508826665,50.20297223554528,192.19,44253.0
buy,44336,191.33,630.6202289059989,0.0,OPEN_LONG pred_ret=1.58% [side__pullback],2019/09/18 13:25,buy,1p,1.5761324167251587,1.4499999999999995,side__pullback,side,pullback,-0.013774386809360384,0.037436035550767466,0.011290347039451566,0.013966770508826665,,,
sell,44361,192.26,630.6202289059989,0.0,CLOSE_LONG pred_ret=1.52% [side__pullback],2019/09/18 15:30,sell,2s,1.524796485900879,1.3999999999999995,side__pullback,side,pullback,-0.013774386809360384,0.037436035550767466,0.011290347039451566,0.013966770508826665,586.4768128825654,191.33,44336.0
buy,44404,192.54,629.7031536795853,0.0,OPEN_LONG pred_ret=1.50% [side__pullback],2019/09/18 19:15,buy,2,1.497737169265747,1.4499999999999995,side__pullback,side,pullback,-0.013774386809360384,0.037436035550767466,0.011290347039451566,0.013966770508826665,,,
sell,44458,192.36,629.7031536795853,0.0,CLOSE_LONG pred_ret=1.60% [side__pullback],2019/09/19 08:10,sell,1,1.6017547845840454,1.5999999999999996,side__pullback,side,pullback,-0.014184034000716772,0.022248181383741183,0.01110349157775698,0.014388115520465261,-113.34656766231176,192.54,44404.0
buy,44679,192.0,630.8838470927345,0.0,OPEN_LONG pred_ret=1.86% [side__pullback],2019/09/20 11:40,buy,1,1.8593429327011108,1.8499999999999996,side__pullback,side,pullback,-0.012545445235290997,0.005527166544999407,0.010968304090912376,0.012704833022194606,,,
sell,44793,190.25,630.8838470927345,0.0,CLOSE_LONG pred_ret=1.83% [side__downtrend],2019/09/23 05:30,sell,2,1.8252495527267456,-0.5,side__downtrend,side,downtrend,-0.02299144861488034,-0.004123388485829049,0.01124275301818602,0.023532494758909728,-1104.0467324122853,192.0,44679.0
buy,44823,190.24,630.917009616236,0.0,OPEN_LONG pred_ret=1.84% [side__downtrend],2019/09/23 08:30,buy,2,1.8413435220718384,1.6999999999999993,side__downtrend,side,downtrend,-0.02299144861488034,-0.004123388485829049,0.01124275301818602,0.023532494758909728,,,
sell,44829,190.55,630.917009616236,0.0,CLOSE_LONG pred_ret=1.81% [side__downtrend],2019/09/23 09:00,sell,2s,1.8126513957977295,-0.5,side__downtrend,side,downtrend,-0.02299144861488034,-0.004123388485829049,0.01124275301818602,0.023532494758909728,195.5842729810346,190.24,44823.0
buy,45036,190.47,631.1820033725719,0.0,OPEN_LONG pred_ret=1.50% [side__downtrend],2019/09/24 10:45,buy,1p,1.4965357780456543,1.4499999999999995,side__downtrend,side,downtrend,-0.024527625582467016,-0.0036089753648202993,0.008302228148808535,0.025144356955380642,,,
sell,45204,187.97,631.1820033725719,0.0,CLOSE_LONG pred_ret=5.11% [side__downtrend],2019/09/25 08:55,sell,1p,5.109104633331299,-0.5,side__downtrend,side,downtrend,-0.037482718009114624,-0.014005455308434667,0.008423159364795943,0.038942384423046095,-1577.9550084314296,190.47,45036.0
buy,45601,187.12,634.0491725841296,0.0,OPEN_LONG pred_ret=1.72% [side__downtrend],2019/09/27 13:00,buy,1p,1.7227177619934082,1.5999999999999996,side__downtrend,side,downtrend,-0.03026268626145734,-0.01992444237437252,0.00875944089018273,0.031207096842327475,,,
sell,45673,188.29,634.0491725841296,0.0,CLOSE_LONG pred_ret=4.44% [side__downtrend],2019/09/30 04:00,sell,1p,4.436273574829102,2.3999999999999995,side__downtrend,side,downtrend,-0.04229607250755285,-0.02861743014438556,0.008599828820925085,0.04416403785488954,741.8375319234236,187.12,45601.0
buy,45958,187.44,636.9244489216056,0.0,OPEN_LONG pred_ret=1.02% [side__downtrend],2019/10/01 13:05,buy,1p,1.0191627740859985,0.7999999999999998,side__downtrend,side,downtrend,-0.03318142249987188,-0.014972871452420766,0.008848881924419504,0.03432021609024938,,,
sell,46083,186.19,636.9244489216056,0.0,CLOSE_LONG pred_ret=3.13% [side__downtrend],2019/10/02 07:50,sell,2,3.1258316040039062,2.3999999999999995,side__downtrend,side,downtrend,-0.041067130933483464,-0.0276739356178608,0.008762019958943807,0.04282586639611252,-796.1555611520071,187.44,45958.0
buy,46103,185.395,639.6556711060911,0.0,OPEN_LONG pred_ret=2.04% [side__downtrend],2019/10/02 09:30,buy,1p,2.036449909210205,1.0499999999999996,side__downtrend,side,downtrend,-0.041067130933483464,-0.0276739356178608,0.008762019958943807,0.04282586639611252,,,
sell,46370,186.3,639.6556711060911,0.0,CLOSE_LONG pred_ret=2.48% [bear__downtrend],2019/10/03 16:55,sell,1p,2.4843320846557617,2.349999999999999,bear__downtrend,bear,downtrend,-0.05755543038558031,-0.0439954290463328,0.008961053124047174,0.06107036131485999,578.8883823510131,185.395,46103.0
buy,46392,186.07,640.4463456068403,0.0,OPEN_LONG pred_ret=2.31% [bear__downtrend],2019/10/03 19:00,buy,2s,2.314135789871216,1.6999999999999993,bear__downtrend,bear,downtrend,-0.05755543038558031,-0.0439954290463328,0.008961053124047174,0.06107036131485999,,,
sell,46407,186.23,640.4463456068403,0.0,CLOSE_LONG pred_ret=2.25% [side__downtrend],2019/10/04 04:20,sell,2,2.250880241394043,-0.5,side__downtrend,side,downtrend,-0.047211838803830175,-0.03510682431030909,0.008244854579732092,0.049551244155425334,102.47141529709226,186.07,46392.0
buy,47712,191.7,622.1717420050176,0.0,OPEN_LONG pred_ret=2.03% [side__pullback],2019/10/15 06:20,buy,2s,2.0251355171203613,1.7999999999999994,side__pullback,side,pullback,-0.021506477546213265,0.012075631587310065,0.010143181689747465,0.021979172117850165,,,
sell,47756,192.35,622.1717420050176,0.0,CLOSE_LONG pred_ret=2.34% [side__pullback],2019/10/15 10:05,sell,2,2.3429996967315674,2.2499999999999996,side__pullback,side,pullback,-0.021506477546213265,0.012075631587310065,0.010143181689747465,0.021979172117850165,404.411632303265,191.7,47712.0
buy,48294,192.31,622.3011521744326,0.0,OPEN_LONG pred_ret=1.37% [bull__breakout],2019/10/18 10:40,buy,1,1.369719386100769,1.3499999999999996,bull__breakout,bull,breakout,-0.008909826412002553,0.040199924759499295,0.010520086315138115,0.008989925083957573,,,
sell,48368,191.85,622.3011521744326,0.0,CLOSE_LONG pred_ret=3.20% [bull__breakout],2019/10/18 16:50,sell,1p,3.1968026161193848,-0.5,bull__breakout,bull,breakout,-0.008909826412002553,0.040199924759499295,0.010520086315138115,0.008989925083957573,-286.2585300002439,192.31,48294.0
buy,48792,190.82,625.6601826048889,0.0,OPEN_LONG pred_ret=1.93% [side__pullback],2019/10/23 07:20,buy,1,1.9308030605316162,1.7999999999999994,side__pullback,side,pullback,-0.009959748168025584,0.034678028260166194,0.01032249565710334,0.010059942663539267,,,
sell,48952,193.05,625.6601826048889,0.0,CLOSE_LONG pred_ret=1.66% [side__breakout],2019/10/24 05:00,sell,1p,1.6581618785858154,0.3,side__breakout,side,breakout,-0.006871609403255041,0.02665171179832293,0.010046899072588865,0.006919155134741617,1395.2222072089135,190.82,48792.0
buy,49657,196.01,616.2119190443029,0.0,OPEN_LONG pred_ret=0.98% [bull__breakout],2019/10/30 05:10,buy,1,0.9844449758529663,0.9499999999999997,bull__breakout,bull,breakout,-0.007744090702029638,0.013021909880115645,0.009752619842417598,0.007804529687818862,,,
sell,49767,196.6,616.2119190443029,0.0,CLOSE_LONG pred_ret=1.89% [bull__breakout],2019/10/30 14:50,sell,1,1.8881646394729614,-0.5,bull__breakout,bull,breakout,-0.007744090702029638,0.013021909880115645,0.009752619842417598,0.007804529687818862,363.56503223614084,196.01,49657.0
buy,49808,197.71,612.7523306059883,0.0,OPEN_LONG pred_ret=0.96% [bull__breakout],2019/10/30 18:15,buy,3a,0.9640403389930725,0.9499999999999997,bull__breakout,bull,breakout,-0.007744090702029638,0.013021909880115645,0.009752619842417598,0.007804529687818862,,,
sell,49827,197.94,612.7523306059883,0.0,CLOSE_LONG pred_ret=2.01% [bull__breakout],2019/10/30 19:55,sell,2,2.014432430267334,-0.5,bull__breakout,bull,breakout,-0.007744090702029638,0.013021909880115645,0.009752619842417598,0.007804529687818862,140.93303603937105,197.71,49808.0
buy,49899,196.83,616.2078764423579,0.0,OPEN_LONG pred_ret=0.90% [bull__breakout],2019/10/31 10:00,buy,1p,0.9039469957351685,0.8499999999999996,bull__breakout,bull,breakout,-0.0029356683707040254,0.02046208039784503,0.008607590393720376,0.002944311894004681,,,
sell,49910,196.83,616.2078764423579,0.0,CLOSE_LONG pred_ret=1.87% [bull__breakout],2019/10/31 10:55,sell,2s,1.8732047080993652,1.6999999999999993,bull__breakout,bull,breakout,-0.0029356683707040254,0.02046208039784503,0.008607590393720376,0.002944311894004681,0.0,196.83,49899.0
buy,49923,196.42,617.4941264644605,0.0,OPEN_LONG pred_ret=0.96% [bull__breakout],2019/10/31 12:00,buy,2,0.9564148783683777,0.8499999999999996,bull__breakout,bull,breakout,-0.0029356683707040254,0.02046208039784503,0.008607590393720376,0.002944311894004681,,,
sell,49966,196.71,617.4941264644605,0.0,CLOSE_LONG pred_ret=2.12% [bull__breakout],2019/10/31 15:35,sell,1,2.1175034046173096,1.6999999999999993,bull__breakout,bull,breakout,-0.0029356683707040254,0.02046208039784503,0.008607590393720376,0.002944311894004681,179.07329667470617,196.42,49923.0
buy,50043,197.23,615.8660934788015,0.0,OPEN_LONG pred_ret=0.95% [bull__breakout],2019/11/01 08:00,buy,3a,0.9514171481132507,0.9499999999999997,bull__breakout,bull,breakout,-0.0024801336235257265,0.01823818134848887,0.008442597303039904,0.00248629997970351,,,
sell,50050,197.94,615.8660934788015,0.0,CLOSE_LONG pred_ret=1.72% [bull__breakout],2019/11/01 08:35,sell,1p,1.7224551439285278,1.6999999999999993,bull__breakout,bull,breakout,-0.0024801336235257265,0.01823818134848887,0.008442597303039904,0.00248629997970351,437.26492636995397,197.23,50043.0
buy,50571,199.95,609.6750914888421,0.0,OPEN_LONG pred_ret=1.49% [bull__breakout],2019/11/06 06:50,buy,2,1.48844313621521,1.1999999999999997,bull__breakout,bull,breakout,0.0,0.04357571019025297,0.006865286598406476,0.0,,,
sell,50585,200.19,609.6750914888421,0.0,CLOSE_LONG pred_ret=1.39% [bull__breakout],2019/11/06 08:00,sell,1p,1.391284704208374,1.3499999999999996,bull__breakout,bull,breakout,0.0,0.04357571019025297,0.006865286598406476,0.0,146.32202195732765,199.95,50571.0
buy,50602,199.98,610.3153143571923,0.0,OPEN_LONG pred_ret=1.33% [bull__breakout],2019/11/06 09:25,buy,2s,1.3329753875732422,1.1999999999999997,bull__breakout,bull,breakout,0.0,0.04357571019025297,0.006865286598406476,0.0,,,
sell,50627,199.67,610.3153143571923,0.0,CLOSE_LONG pred_ret=1.56% [bull__breakout],2019/11/06 11:30,sell,2,1.562721848487854,1.3499999999999996,bull__breakout,bull,breakout,0.0,0.04357571019025297,0.006865286598406476,0.0,-189.197747450731,199.98,50602.0
buy,50913,200.17,608.7908218898965,0.0,OPEN_LONG pred_ret=1.58% [bull__breakout],2019/11/08 04:00,buy,1,1.57789945602417,1.3499999999999996,bull__breakout,bull,breakout,0.0,0.03266525838528511,0.0067665223125917716,0.0,,,
sell,51108,200.17,608.7908218898965,0.0,CLOSE_LONG pred_ret=2.68% [bull__breakout],2019/11/11 06:20,sell,2,2.676300048828125,1.5999999999999996,bull__breakout,bull,breakout,0.0,0.028572888979758737,0.006366873162534534,0.0,0.0,200.17,50913.0
buy,51146,200.23,608.6083944349027,0.0,OPEN_LONG pred_ret=1.66% [bull__breakout],2019/11/11 09:30,buy,2s,1.6605056524276733,1.3999999999999995,bull__breakout,bull,breakout,0.0,0.028572888979758737,0.006366873162534534,0.0,,,
sell,51154,200.5,608.6083944349027,0.0,CLOSE_LONG pred_ret=2.58% [bull__breakout],2019/11/11 10:10,sell,2s,2.584774971008301,1.5999999999999996,bull__breakout,bull,breakout,0.0,0.028572888979758737,0.006366873162534534,0.0,164.32426649742996,200.23,51146.0
buy,51168,200.53,608.5173444581758,0.0,OPEN_LONG pred_ret=1.51% [bull__breakout],2019/11/11 11:20,buy,2,1.5074371099472046,1.3999999999999995,bull__breakout,bull,breakout,0.0,0.028572888979758737,0.006366873162534534,0.0,,,
sell,51175,200.69,608.5173444581758,0.0,CLOSE_LONG pred_ret=2.69% [bull__breakout],2019/11/11 11:55,sell,2s,2.686422348022461,1.5999999999999996,bull__breakout,bull,breakout,0.0,0.028572888979758737,0.006366873162534534,0.0,97.36277511330606,200.53,51168.0
buy,51218,200.805,608.1688496766081,0.0,OPEN_LONG pred_ret=1.52% [bull__breakout],2019/11/11 15:30,buy,2s,1.522652506828308,1.3999999999999995,bull__breakout,bull,breakout,0.0,0.028572888979758737,0.006366873162534534,0.0,,,
sell,51236,201.08,608.1688496766081,0.0,CLOSE_LONG pred_ret=2.59% [bull__breakout],2019/11/11 17:20,sell,1,2.5880870819091797,1.5999999999999996,bull__breakout,bull,breakout,0.0,0.028572888979758737,0.006366873162534534,0.0,167.2464336610707,200.805,51218.0
buy,51254,200.82,608.9562408772651,0.0,OPEN_LONG pred_ret=1.67% [bull__breakout],2019/11/11 19:05,buy,2s,1.6715946197509766,1.3999999999999995,bull__breakout,bull,breakout,0.0,0.028572888979758737,0.006366873162534534,0.0,,,
sell,51259,200.91,608.9562408772651,0.0,CLOSE_LONG pred_ret=2.61% [bull__breakout],2019/11/11 19:45,sell,2,2.612096071243286,1.5999999999999996,bull__breakout,bull,breakout,0.0,0.028572888979758737,0.006366873162534534,0.0,54.80606167895594,200.82,51254.0
buy,51284,201.19,608.1087447420415,0.0,OPEN_LONG pred_ret=1.18% [bull__breakout],2019/11/12 06:55,buy,3a,1.1803227663040161,1.0499999999999996,bull__breakout,bull,breakout,-0.0013417482482730447,0.017158475477046187,0.006400478578944278,0.0013435509554138303,,,
sell,51315,201.44,608.1087447420415,0.0,CLOSE_LONG pred_ret=1.94% [bull__breakout],2019/11/12 09:35,sell,1p,1.9399968385696411,1.8999999999999995,bull__breakout,bull,breakout,-0.0013417482482730447,0.017158475477046187,0.006400478578944278,0.0013435509554138303,152.02718618551037,201.19,51284.0
buy,51370,201.31,608.5014432508908,0.0,OPEN_LONG pred_ret=1.72% [bull__breakout],2019/11/12 14:10,buy,1p,1.7199195623397827,1.0499999999999996,bull__breakout,bull,breakout,-0.0013417482482730447,0.017158475477046187,0.006400478578944278,0.0013435509554138303,,,
sell,51450,200.61,608.5014432508908,0.0,CLOSE_LONG pred_ret=2.87% [bull__breakout],2019/11/13 05:20,sell,3a,2.8736624717712402,1.7499999999999996,bull__breakout,bull,breakout,0.0,0.02805549887778014,0.005938705352221088,0.0,-425.9510102756166,201.31,51370.0
buy,51544,201.56,605.63343188411,0.0,OPEN_LONG pred_ret=1.07% [bull__breakout],2019/11/13 13:20,buy,2s,1.0742822885513306,1.0499999999999996,bull__breakout,bull,breakout,0.0,0.02805549887778014,0.005938705352221088,0.0,,,
sell,51550,201.6556,605.63343188411,0.0,CLOSE_LONG pred_ret=2.82% [bull__breakout],2019/11/13 13:50,sell,2,2.82224440574646,1.7499999999999996,bull__breakout,bull,breakout,0.0,0.02805549887778014,0.005938705352221088,0.0,57.89855608811508,201.56,51544.0
buy,51551,201.19,607.0350071407591,0.0,OPEN_LONG pred_ret=1.17% [bull__breakout],2019/11/13 13:55,buy,2s,1.1728354692459106,1.0499999999999996,bull__breakout,bull,breakout,0.0,0.02805549887778014,0.005938705352221088,0.0,,,
sell,51563,201.39,607.0350071407591,0.0,CLOSE_LONG pred_ret=2.68% [bull__breakout],2019/11/13 14:55,sell,2,2.6791939735412598,1.7499999999999996,bull__breakout,bull,breakout,0.0,0.02805549887778014,0.005938705352221088,0.0,121.40700142814492,201.19,51551.0
buy,51571,201.33,607.2159146082425,0.0,OPEN_LONG pred_ret=1.14% [bull__breakout],2019/11/13 15:35,buy,2s,1.1366065740585327,1.0499999999999996,bull__breakout,bull,breakout,0.0,0.02805549887778014,0.005938705352221088,0.0,,,
sell,51629,201.49,607.2159146082425,0.0,CLOSE_LONG pred_ret=2.92% [bull__breakout],2019/11/14 05:00,sell,2s,2.916015625,1.6499999999999995,bull__breakout,bull,breakout,0.0,0.02335143915934812,0.005859994782727348,0.0,97.15454633731673,201.33,51571.0
buy,51643,201.05,608.5448129043262,0.0,OPEN_LONG pred_ret=1.38% [bull__breakout],2019/11/14 06:10,buy,2s,1.3792635202407837,-0.5,bull__breakout,bull,breakout,0.0,0.02335143915934812,0.005859994782727348,0.0,,,
sell,51652,201.2,608.5448129043262,0.0,CLOSE_LONG pred_ret=2.86% [bull__breakout],2019/11/14 06:55,sell,2s,2.8620333671569824,1.6499999999999995,bull__breakout,bull,breakout,0.0,0.02335143915934812,0.005859994782727348,0.0,91.2817219356351,201.05,51643.0
buy,51659,201.01,609.1200256522085,0.0,OPEN_LONG pred_ret=1.45% [bull__breakout],2019/11/14 07:30,buy,2s,1.4499493837356567,-0.5,bull__breakout,bull,breakout,0.0,0.02335143915934812,0.005859994782727348,0.0,,,
sell,51684,201.11,609.1200256522085,0.0,CLOSE_LONG pred_ret=2.86% [bull__breakout],2019/11/14 09:35,sell,2s,2.8627612590789795,1.6499999999999995,bull__breakout,bull,breakout,0.0,0.02335143915934812,0.005859994782727348,0.0,60.9120025652347,201.01,51659.0
buy,51695,200.95,609.6050179592718,0.0,OPEN_LONG pred_ret=0.98% [bull__breakout],2019/11/14 10:30,buy,2,0.9812653660774231,-0.5,bull__breakout,bull,breakout,0.0,0.02335143915934812,0.005859994782727348,0.0,,,
sell,51719,200.81,609.6050179592718,0.0,CLOSE_LONG pred_ret=3.23% [bull__breakout],2019/11/14 12:30,sell,3a,3.228374719619751,1.6499999999999995,bull__breakout,bull,breakout,0.0,0.02335143915934812,0.005859994782727348,0.0,-85.34470251428974,200.95,51695.0
buy,51737,200.98,609.0893803184465,0.0,OPEN_LONG pred_ret=1.04% [bull__breakout],2019/11/14 14:00,buy,2,1.0362378358840942,-0.5,bull__breakout,bull,breakout,0.0,0.02335143915934812,0.005859994782727348,0.0,,,
sell,51743,201.25,609.0893803184465,0.0,CLOSE_LONG pred_ret=3.21% [bull__breakout],2019/11/14 14:30,sell,2s,3.2149996757507324,1.6499999999999995,bull__breakout,bull,breakout,0.0,0.02335143915934812,0.005859994782727348,0.0,164.4541326859868,200.98,51737.0
buy,52039,202.28,605.9879265823974,0.0,OPEN_LONG pred_ret=1.57% [bull__breakout],2019/11/18 09:30,buy,1p,1.5696598291397095,1.2499999999999996,bull__breakout,bull,breakout,0.0,0.020314778498516484,0.005328613167697533,0.0,,,
sell,52162,203.78,605.9879265823974,0.0,CLOSE_LONG pred_ret=1.83% [bull__breakout],2019/11/19 04:35,sell,1,1.8328664302825928,-0.5,bull__breakout,bull,breakout,0.0,0.01484257871064476,0.005152618602009106,0.0,908.9818898735962,202.28,52039.0
buy,52231,202.93,608.526189715473,0.0,OPEN_LONG pred_ret=1.36% [bull__breakout],2019/11/19 10:45,buy,2s,1.3621273040771484,1.2999999999999996,bull__breakout,bull,breakout,0.0,0.01484257871064476,0.005152618602009106,0.0,,,
sell,52238,203.06,608.526189715473,0.0,CLOSE_LONG pred_ret=1.75% [bull__breakout],2019/11/19 11:20,sell,2,1.7477624416351318,-0.5,bull__breakout,bull,breakout,0.0,0.01484257871064476,0.005152618602009106,0.0,79.10840466300873,202.93,52231.0
buy,52307,203.15,608.2565989841199,0.0,OPEN_LONG pred_ret=1.31% [bull__breakout],2019/11/19 17:05,buy,2s,1.313868761062622,1.2999999999999996,bull__breakout,bull,breakout,0.0,0.01484257871064476,0.005152618602009106,0.0,,,
sell,52349,202.47,608.2565989841199,0.0,CLOSE_LONG pred_ret=2.36% [bull__breakout],2019/11/20 04:45,sell,3a,2.3609776496887207,1.7499999999999996,bull__breakout,bull,breakout,0.0,0.015783427401228733,0.004544231417918933,0.0,-413.6144873092057,203.15,52307.0
buy,52505,201.38,611.5488807047113,0.0,OPEN_LONG pred_ret=1.43% [bull__breakout],2019/11/20 18:00,buy,2s,1.4347184896469116,1.2999999999999996,bull__breakout,bull,breakout,0.0,0.015783427401228733,0.004544231417918933,0.0,,,
sell,52527,201.74,611.5488807047113,0.0,CLOSE_LONG pred_ret=2.06% [bull__breakout],2019/11/21 04:10,sell,2,2.063246011734009,1.7999999999999994,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,220.15759705370442,201.38,52505.0
buy,52546,201.82,611.306467116086,0.0,OPEN_LONG pred_ret=1.89% [bull__breakout],2019/11/21 06:00,buy,2s,1.889625072479248,1.3499999999999996,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,,,
sell,52553,202.07,611.306467116086,0.0,CLOSE_LONG pred_ret=2.03% [bull__breakout],2019/11/21 06:45,sell,2s,2.0293354988098145,1.7999999999999994,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,152.8266167790215,201.82,52546.0
buy,52560,201.83,612.0333835908808,0.0,OPEN_LONG pred_ret=1.53% [bull__breakout],2019/11/21 07:20,buy,2s,1.5267895460128784,1.3499999999999996,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,,,
sell,52594,201.93,612.0333835908808,0.0,CLOSE_LONG pred_ret=1.83% [bull__breakout],2019/11/21 10:10,sell,2s,1.829247236251831,1.7999999999999994,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,61.203338359084604,201.83,52560.0
buy,52595,201.315,613.9030929066715,0.0,OPEN_LONG pred_ret=1.89% [bull__breakout],2019/11/21 10:15,buy,2s,1.8933814764022827,1.3499999999999996,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,,,
sell,52621,201.395,613.9030929066715,0.0,CLOSE_LONG pred_ret=2.78% [bull__breakout],2019/11/21 12:25,sell,3a,2.777798891067505,1.7999999999999994,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,49.1122474325414,201.315,52595.0
