date,action,p_day
2021-10-12,FORCE_SELL,0.17351332044983758
2021-10-13,FORCE_BUY,0.15867027604093412
2021-10-14,FORCE_BUY,0.16440576498394
2021-10-15,FORCE_BUY,0.18562858830622986
2021-10-18,FORCE_SELL,0.1734418683192295
2021-10-19,FREE,0.1989869784863012
2021-10-20,FORCE_BUY,0.2036924061134564
2021-10-21,FORCE_SELL,0.19891512870706707
2021-10-22,FREE,0.23285407428256574
2021-10-25,FORCE_BUY,0.21823443682076493
2021-10-26,FREE,0.23856436577781137
2021-10-27,FORCE_SELL,0.25340226520334275
2021-10-28,FORCE_BUY,0.22287813617827323
2021-10-29,FREE,0.2082163061436828
2021-11-01,FORCE_SELL,0.22023223639247355
2021-11-02,FORCE_SELL,0.19825436800721052
2021-11-03,FORCE_BUY,0.24552576000280948
2021-11-04,FREE,0.22622366393031487
2021-11-05,FORCE_BUY,0.2275613858483081
2021-11-08,FREE,0.22047732705015646
2021-11-09,FORCE_SELL,0.23803791106833858
2021-11-10,FORCE_BUY,0.28402129796072434
2021-11-11,FREE,0.24114421514759263
2021-11-12,FORCE_SELL,0.24033688128898842
2021-11-15,FORCE_BUY,0.2665424611959988
2021-11-16,FREE,0.2468859280124899
2021-11-17,FORCE_SELL,0.23883243937464374
2021-11-18,FORCE_BUY,0.22680272273357252
2021-11-19,FORCE_SELL,0.20780721048932635
2021-11-22,FREE,0.27922174013046364
2021-11-23,FORCE_BUY,0.26188413697530627
2021-11-24,FORCE_SELL,0.1824554155507809
2021-11-26,FORCE_BUY,0.20474553969641693
2021-11-29,FREE,0.1938613114237119
2021-11-30,FORCE_SELL,0.1985103168092773
2021-12-01,FORCE_BUY,0.21733051288289337
2021-12-02,FREE,0.16070339756283203
2021-12-03,FORCE_SELL,0.18957832799324614
2021-12-06,FORCE_BUY,0.1612966012986958
2021-12-07,FREE,0.1717103864578612
2021-12-08,FORCE_SELL,0.17465442401512477
2021-12-09,FORCE_BUY,0.20199402569928773
2021-12-10,FREE,0.19523458482846454
2021-12-13,FORCE_SELL,0.20690810246119215
2021-12-14,FORCE_BUY,0.17941498386483132
2021-12-15,FORCE_SELL,0.20949061670846106
2021-12-16,FREE,0.22034914954115206
2021-12-17,FORCE_BUY,0.18254661019921684
2021-12-20,FORCE_SELL,0.16984427844362127
2021-12-21,FREE,0.1853675997822661
2021-12-22,FORCE_BUY,0.1750851141979118
2021-12-23,FORCE_SELL,0.2050847548455885
2021-12-27,FORCE_BUY,0.1734289753788005
2021-12-28,FREE,0.19230291821966886
2021-12-29,FORCE_SELL,0.19171812432500923
2021-12-30,FORCE_SELL,0.20490184009249823
2021-12-31,FORCE_BUY,0.20745083249414664
2022-01-03,FREE,0.18728797998622992
2022-01-04,FORCE_BUY,0.21792777895898618
2022-01-05,FORCE_SELL,0.2583377390128116
2022-01-06,FREE,0.17485745624335536
2022-01-07,FORCE_BUY,0.20962323131245297
2022-01-10,FORCE_BUY,0.24144139965083414
2022-01-11,FORCE_SELL,0.21836195389485788
2022-01-12,FREE,0.25365314247287907
2022-01-13,FREE,0.2879167905480556
2022-01-14,FORCE_BUY,0.19738980649416601
2022-01-18,FORCE_SELL,0.2512130372755397
2022-01-19,FORCE_BUY,0.255527379072966
2022-01-20,FREE,0.2867743987969541
2022-01-21,FORCE_SELL,0.25824403013332237
2022-01-24,FREE,0.25024777004663473
2022-01-25,FORCE_BUY,0.23538722823338867
2022-01-26,FORCE_SELL,0.27768413512178997
2022-01-27,FREE,0.25240044485028823
2022-01-28,FORCE_BUY,0.2196732177958524
2022-01-31,FORCE_SELL,0.23696589780139013
2022-02-01,FREE,0.2327723113173518
2022-02-02,FORCE_BUY,0.22399138457838108
2022-02-03,FORCE_SELL,0.22901881818919367
2022-02-04,FREE,0.22518635349894792
2022-02-07,FORCE_SELL,0.21815085909716814
2022-02-08,FORCE_BUY,0.2003232701782538
2022-02-09,FORCE_BUY,0.20042758136869362
2022-02-10,FREE,0.23675122045786198
2022-02-11,FORCE_SELL,0.24076246553214223
2022-02-14,FORCE_BUY,0.22336481642039163
2022-02-15,FREE,0.22239286702659022
2022-02-16,FORCE_SELL,0.22371720562802122
2022-02-17,FREE,0.26841516639579094
2022-02-18,FORCE_SELL,0.23544206504126972
2022-02-22,FORCE_BUY,0.2343024932032459
2022-02-23,FREE,0.28050918890164406
2022-02-24,FORCE_SELL,0.27245306433770206
2022-02-25,FORCE_BUY,0.22611642996365852
2022-02-28,FREE,0.21561281399413157
2022-03-01,FORCE_BUY,0.2294138324438365
2022-03-02,FORCE_SELL,0.20952392402713316
2022-03-03,FREE,0.22810112602815855
2022-03-04,FORCE_BUY,0.2109198020133364
2022-03-07,FORCE_SELL,0.2579702133138884
2022-03-08,FREE,0.24596824558551442
2022-03-09,FORCE_BUY,0.22327319911641308
2022-03-10,FORCE_SELL,0.2038646711580828
2022-03-11,FREE,0.24943424289080485
2022-03-14,FORCE_BUY,0.2801353361735517
2022-03-15,FORCE_SELL,0.23767128962471817
2022-03-16,FORCE_BUY,0.21118060533276015
2022-03-17,FORCE_SELL,0.1469377194672522
2022-03-18,FREE,0.20205618868558792
2022-03-21,FORCE_SELL,0.2323164352463061
2022-03-22,FORCE_BUY,0.22549437956552273
2022-03-23,FREE,0.2687787761078208
2022-03-24,FORCE_BUY,0.26214181568835265
2022-03-25,FREE,0.30823251690179493
2022-03-28,FORCE_SELL,0.24879020412526467
2022-03-29,FREE,0.2604376949629969
2022-03-30,FORCE_SELL,0.24733526029796837
2022-03-31,FORCE_BUY,0.25029844423131564
2022-04-01,FORCE_BUY,0.23127473637901672
2022-04-04,FREE,0.22746310084310015
2022-04-05,FORCE_SELL,0.3004944091566873
2022-04-06,FORCE_SELL,0.2324085686578499
2022-04-07,FORCE_BUY,0.21932563208250025
2022-04-08,FORCE_BUY,0.24874684767080782
2022-04-11,FORCE_SELL,0.2639899662101774
2022-04-12,FORCE_BUY,0.10121010091237781
2022-04-13,FREE,0.1821172771453566
2022-04-14,FREE,0.28933253029785694
2022-04-18,FREE,0.20048509871928946
2022-04-19,FORCE_BUY,0.21921643849867423
2022-04-20,FREE,0.21395389096532427
2022-04-21,FREE,0.39573915122931
2022-04-22,FORCE_SELL,0.27567690403777284
2022-04-25,FORCE_BUY,0.18801570396437925
2022-04-26,FREE,0.24447518886652156
2022-04-27,FORCE_SELL,0.2186259965573737
2022-04-28,FREE,0.16347619929280047
2022-04-29,FORCE_SELL,0.2929015822213051
2022-05-02,FORCE_BUY,0.2113876233255819
2022-05-03,FORCE_SELL,0.30007243811830353
2022-05-04,FORCE_SELL,0.2605671014827025
2022-05-05,FREE,0.36075010894716625
2022-05-06,FORCE_BUY,0.290665826549086
2022-05-09,FREE,0.2767026881627462
2022-05-10,FORCE_SELL,0.2925312673444678
2022-05-11,FORCE_BUY,0.27447386782748107
2022-05-12,FREE,0.24627506817130496
2022-05-13,FREE,0.2936389748257446
2022-05-16,FORCE_SELL,0.24722544835198276
2022-05-17,FORCE_BUY,0.24439151321287014
2022-05-18,FORCE_SELL,0.2502056856426908
2022-05-19,FORCE_SELL,0.20282749377212103
2022-05-20,FREE,0.15254545503947803
2022-05-23,FREE,0.19571273182572402
2022-05-24,FORCE_BUY,0.12852546228713785
2022-05-25,FORCE_SELL,0.4223324822139918
2022-05-26,FORCE_BUY,0.15406887192219895
2022-05-27,FORCE_SELL,0.1426439117316586
2022-05-31,FREE,0.13816029431897886
2022-06-01,FORCE_SELL,0.13921962102383184
2022-06-02,FORCE_BUY,0.12440670423996032
2022-06-03,FREE,0.14412112858815354
2022-06-06,FORCE_SELL,0.16283280506205547
2022-06-07,FREE,0.06548342029614436
2022-06-08,FORCE_BUY,0.1272647349895055
2022-06-09,FREE,0.3259857390869075
2022-06-10,FORCE_SELL,0.34078201408800474
2022-06-13,FORCE_BUY,0.22194966365047408
2022-06-14,FORCE_SELL,0.1984830645395391
2022-06-15,FORCE_SELL,0.2606166375685053
2022-06-16,FREE,0.17103438104458293
2022-06-17,FORCE_BUY,0.2131183053892812
2022-06-21,FORCE_SELL,0.23151327514823716
2022-06-22,FREE,0.18638865926132264
2022-06-23,FORCE_BUY,0.18399460562128925
2022-06-24,FORCE_BUY,0.21672307785842237
2022-06-27,FORCE_SELL,0.1905211211684075
2022-06-28,FREE,0.27023076017304987
2022-06-29,FORCE_SELL,0.19022943058251798
2022-06-30,FORCE_BUY,0.20927646596083063
2022-07-01,FREE,0.16725121473644763
2022-07-05,FORCE_SELL,0.26750896821461784
2022-07-06,FORCE_SELL,0.45503593165292644
2022-07-07,FREE,0.25266370770619545
2022-07-08,FORCE_BUY,0.26093253114175585
2022-07-11,FORCE_BUY,0.26003480617154495
2022-07-12,FORCE_SELL,0.30388356209369743
2022-07-13,FREE,0.3351757390304822
2022-07-14,FORCE_BUY,0.48999298523823537
2022-07-15,FORCE_SELL,0.1782514007666798
2022-07-18,FREE,0.23908408017187435
2022-07-19,FORCE_BUY,0.2542293718094823
2022-07-20,FORCE_SELL,0.176115527803645
2022-07-21,FREE,0.1467220114108321
2022-07-22,FORCE_BUY,0.22690879673901398
2022-07-25,FORCE_SELL,0.1605602987778915
2022-07-26,FREE,0.22937428027275733
2022-07-27,FORCE_BUY,0.23126179071919192
2022-07-28,FORCE_SELL,0.16597209915022115
2022-07-29,FREE,0.21732565152456873
2022-08-01,FORCE_BUY,0.28060147869268354
2022-08-02,FORCE_SELL,0.511028699595566
2022-08-03,FREE,4.421432532948828e-05
2022-08-04,FORCE_BUY,0.12184118044938512
2022-08-05,FORCE_SELL,0.19992967926324864
2022-08-08,FREE,0.25405643865465105
2022-08-09,FORCE_BUY,0.21131130503994067
2022-08-10,FORCE_SELL,0.20269323910765233
2022-08-11,FREE,0.25550536166676113
2022-08-12,FORCE_BUY,0.21392031445101656
2022-08-15,FORCE_SELL,0.251499360733569
2022-08-16,FREE,0.2987747531943578
2022-08-17,FORCE_BUY,0.350266989672628
2022-08-18,FORCE_SELL,0.26813523049853005
2022-08-19,FREE,0.29087357383682216
2022-08-22,FORCE_SELL,0.3130578269665012
2022-08-23,FORCE_BUY,0.2872927614293676
2022-08-24,FREE,0.30857087790613874
2022-08-25,FORCE_BUY,0.36773907742569234
2022-08-26,FORCE_SELL,0.5373547124797473
2022-08-29,FREE,0.4198465677044528
2022-08-30,FORCE_BUY,0.5619637919305703
2022-08-31,FORCE_SELL,0.636662042570688
2022-09-01,FREE,0.6735038069694426
2022-09-02,FORCE_BUY,0.33329661946950234
2022-09-06,FORCE_SELL,0.16849206849561024
2022-09-07,FREE,0.16348962095550848
2022-09-08,FORCE_SELL,0.29397941074239187
2022-09-09,FREE,0.2464321397381162
2022-09-12,FORCE_SELL,0.1578732607400594
2022-09-13,FREE,0.22320645944888176
2022-09-14,FORCE_SELL,0.14769306619707565
2022-09-15,FORCE_BUY,0.22736497811948486
2022-09-16,FREE,0.17705608487643268
2022-09-19,FORCE_BUY,0.1812457450448818
2022-09-20,FORCE_SELL,0.23231323811273227
2022-09-21,FREE,0.3376903024413238
2022-09-22,FREE,0.33608221294901924
2022-09-23,FORCE_SELL,0.3583269994719309
2022-09-26,FORCE_BUY,0.4700469588535074
2022-09-27,FREE,0.4011196381572755
2022-09-28,FORCE_SELL,0.34943011729843576
2022-09-29,FORCE_BUY,0.31538798798695994
2022-09-30,FREE,0.4221594565785302
2022-10-03,FREE,0.3237823869330739
2022-10-04,FORCE_SELL,0.311097159682526
2022-10-05,FORCE_SELL,0.35955168766835577
2022-10-06,FORCE_BUY,0.40763950396460064
2022-10-07,FREE,0.35513617567297534
2022-10-10,FORCE_SELL,0.3400459913283582
2022-10-11,FORCE_BUY,0.39738905072001285
2022-10-12,FORCE_BUY,0.3279773789150962
2022-10-13,FREE,0.37326057911815735
2022-10-14,FORCE_SELL,0.32596551188872375
2022-10-17,FREE,0.2772998134385334
2022-10-18,FORCE_BUY,0.2896446579438723
2022-10-19,FORCE_SELL,0.30704689745211233
2022-10-20,FREE,0.33116852549505643
2022-10-21,FORCE_BUY,0.28373178625508594
2022-10-24,FORCE_SELL,0.29984135505069115
2022-10-25,FORCE_BUY,0.30339364492465726
2022-10-26,FREE,0.3075935977409329
2022-10-27,FORCE_SELL,0.2795607611841278
2022-10-28,FORCE_BUY,0.2941373694402991
2022-10-31,FREE,0.2541621902953936
2022-11-01,FORCE_SELL,0.2834967298147452
2022-11-02,FORCE_BUY,0.3214370221806808
2022-11-03,FORCE_SELL,0.23713294135009555
2022-11-04,FREE,0.25278923539316445
2022-11-07,FORCE_BUY,0.24853304368582152
2022-11-08,FORCE_SELL,0.2678792626761122
2022-11-09,FORCE_SELL,0.27579062245538083
2022-11-10,FREE,0.28206650959712115
2022-11-11,FORCE_BUY,0.2141320696881195
2022-11-14,FORCE_BUY,0.23876409838681312
2022-11-15,FORCE_SELL,0.2208310134088373
2022-11-16,FREE,0.22596517656720091
2022-11-17,FREE,0.23076007734993617
2022-11-18,FORCE_SELL,0.252942018231694
2022-11-21,FORCE_BUY,0.23536594918393208
2022-11-22,FREE,0.24824528494064668
2022-11-23,FORCE_SELL,0.24707666246137694
2022-11-25,FORCE_BUY,0.23279647819331498
2022-11-28,FREE,0.2663579180560176
2022-11-29,FORCE_SELL,0.2553937160965278
2022-11-30,FORCE_BUY,0.2891004987197701
2022-12-01,FREE,0.2416708696344585
2022-12-02,FORCE_SELL,0.22698992554744038
2022-12-05,FORCE_BUY,0.26652849919064936
2022-12-06,FREE,0.25905948099071563
2022-12-07,FORCE_BUY,0.22568254553172049
2022-12-08,FORCE_SELL,0.22844011634648406
2022-12-09,FREE,0.24304345900464805
2022-12-12,FREE,0.22936153301353082
2022-12-13,FORCE_SELL,0.26238113713406924
2022-12-14,FORCE_BUY,0.24385910960699342
2022-12-15,FORCE_BUY,0.23833338207978713
2022-12-16,FREE,0.22271583280897334
2022-12-19,FORCE_SELL,0.21936475978888795
2022-12-20,FORCE_BUY,0.21372256893611105
2022-12-21,FREE,0.21551565720296798
2022-12-22,FORCE_SELL,0.22698740506405124
2022-12-23,FORCE_BUY,0.19805038090538848
2022-12-27,FORCE_SELL,0.21189882560709214
2022-12-28,FREE,0.23086215237456062
2022-12-29,FORCE_BUY,0.2091715395740524
2022-12-30,FREE,0.19980843731566436
2023-01-03,FORCE_BUY,0.23979136045290617
2023-01-04,FORCE_SELL,0.23239439208121934
2023-01-05,FREE,0.2214645253463173
2023-01-06,FORCE_SELL,0.23466600719911682
2023-01-09,FORCE_BUY,0.24344682206733215
2023-01-10,FORCE_BUY,0.21584669112130253
2023-01-11,FREE,0.19783859301143025
2023-01-12,FREE,0.1996264469733967
2023-01-13,FORCE_SELL,0.20202718037379955
2023-01-17,FORCE_BUY,0.19246549752800055
2023-01-18,FREE,0.21643766693515518
2023-01-19,FORCE_BUY,0.1942098317862082
2023-01-20,FORCE_SELL,0.2121382406495896
2023-01-23,FREE,0.21390139868880698
2023-01-24,FORCE_SELL,0.2023819839675632
2023-01-25,FORCE_BUY,0.20456851580026392
2023-01-26,FORCE_BUY,0.20569888249262694
2023-01-27,FORCE_SELL,0.22075649963278846
2023-01-30,FREE,0.23650620909662182
2023-01-31,FREE,0.21808134307554727
2023-02-01,FORCE_BUY,0.23280739411434595
2023-02-02,FORCE_SELL,0.244990410772452
2023-02-03,FREE,0.25248763735089885
2023-02-06,FORCE_BUY,0.22408747474429613
2023-02-07,FORCE_SELL,0.23843449864789665
2023-02-08,FORCE_SELL,0.23756283226230887
2023-02-09,FREE,0.25332584799588487
2023-02-10,FORCE_BUY,0.20796590658926037
2023-02-13,FORCE_BUY,0.20802948699950838
2023-02-14,FREE,0.21984996121335157
2023-02-15,FORCE_SELL,0.22093635495031747
2023-02-16,FREE,0.2441650117924213
2023-02-17,FORCE_BUY,0.19126237096837215
2023-02-21,FORCE_SELL,0.22284398815742756
2023-02-22,FREE,0.20153898770236278
2023-02-23,FORCE_BUY,0.2008592761183352
2023-02-24,FORCE_BUY,0.23185710587520533
2023-02-27,FORCE_SELL,0.2519761411968025
2023-02-28,FREE,0.24035133578451617
2023-03-01,FREE,0.24355587683324612
2023-03-02,FORCE_SELL,0.24411635559539258
2023-03-03,FORCE_SELL,0.22874128584134623
2023-03-06,FORCE_BUY,0.2624789636735357
2023-03-07,FREE,0.27053969430330677
2023-03-08,FORCE_BUY,0.23980926800725752
2023-03-09,FORCE_SELL,0.3068313802545532
2023-03-10,FREE,0.2778171752193191
2023-03-13,FORCE_BUY,0.279009851913223
2023-03-14,FREE,0.25002979030233125
2023-03-15,FORCE_SELL,0.23732530528304785
2023-03-16,FORCE_BUY,0.2733205253202395
2023-03-17,FREE,0.2637403060614772
2023-03-20,FORCE_SELL,0.23973957719063743
2023-03-21,FORCE_BUY,0.2114048913078993
2023-03-22,FREE,0.25403772307301314
2023-03-23,FORCE_SELL,0.23945107420868306
2023-03-24,FORCE_BUY,0.2250359335906896
2023-03-27,FREE,0.25017684622592196
2023-03-28,FORCE_SELL,0.21584674908845802
2023-03-29,FORCE_BUY,0.21772270228009405
2023-03-30,FORCE_SELL,0.21315039647556974
2023-03-31,FREE,0.2216452343946562
2023-04-03,FORCE_BUY,0.21402930064329265
2023-04-04,FORCE_SELL,0.2268391769004564
2023-04-05,FREE,0.22306101017885208
2023-04-06,FORCE_SELL,0.2222434022332426
2023-04-10,FORCE_BUY,0.22437551951161996
2023-04-11,FREE,0.22964576972478487
2023-04-12,FORCE_BUY,0.24251976620478077
2023-04-13,FORCE_SELL,0.2238826073288834
2023-04-14,FORCE_SELL,0.22426023565939612
2023-04-17,FREE,0.19781553562933282
2023-04-18,FORCE_BUY,0.22043552613699827
2023-04-19,FREE,0.202238353099523
2023-04-20,FORCE_SELL,0.2297343310772085
2023-04-21,FORCE_SELL,0.20625328106728844
2023-04-24,FORCE_BUY,0.20738667408672495
2023-04-25,FREE,0.2419289582108044
2023-04-26,FREE,0.24083801257381954
2023-04-27,FORCE_BUY,0.23109045892573618
2023-04-28,FORCE_SELL,0.20431881784131523
2023-05-01,FORCE_BUY,0.2287766491433929
2023-05-02,FREE,0.22546050615772564
2023-05-03,FREE,0.25854506136376365
2023-05-04,FORCE_BUY,0.18763506566081398
2023-05-05,FORCE_SELL,0.2152410294652285
2023-05-08,FREE,0.1982396975012534
2023-05-09,FORCE_SELL,0.2276808538606093
2023-05-10,FORCE_BUY,0.20866367397720673
2023-05-11,FORCE_BUY,0.19462055652438295
2023-05-12,FORCE_SELL,0.2215462836114116
2023-05-15,FREE,0.21345867464369075
2023-05-16,FREE,0.21877814056888112
2023-05-17,FORCE_SELL,0.21792333106661296
2023-05-18,FORCE_SELL,0.23841100075349245
2023-05-19,FORCE_BUY,0.22906361521658367
2023-05-22,FREE,0.213210496267349
2023-05-23,FREE,0.23071315745098767
2023-05-24,FORCE_BUY,0.21877965943479807
2023-05-25,FORCE_SELL,0.2278986988986971
2023-05-26,FREE,0.24718920360049787
2023-05-30,FORCE_BUY,0.2551483570762846
2023-05-31,FORCE_SELL,0.23951099629360537
2023-06-01,FREE,0.2556638003999679
2023-06-02,FORCE_SELL,0.2396155160620774
2023-06-05,FORCE_BUY,0.23617058662986704
2023-06-06,FORCE_BUY,0.21496989014708334
2023-06-07,FREE,0.2767412983789383
2023-06-08,FREE,0.212798338997129
2023-06-09,FORCE_SELL,0.22718931661877825
2023-06-12,FORCE_BUY,0.23622979620623985
2023-06-13,FORCE_SELL,0.22987909394417813
2023-06-14,FREE,0.23042070423877767
2023-06-15,FORCE_SELL,0.2597775694223728
2023-06-16,FREE,0.23797154109283836
2023-06-20,FORCE_BUY,0.22742574698276263
2023-06-21,FORCE_SELL,0.2218657454240478
2023-06-22,FREE,0.21891528477224498
2023-06-23,FORCE_BUY,0.23349519745068167
2023-06-26,FORCE_SELL,0.2570257599296872
2023-06-27,FORCE_BUY,0.20847949417638903
2023-06-28,FREE,0.2040129579730444
2023-06-29,FREE,0.19595769411713196
2023-06-30,FORCE_SELL,0.19297514187001422
2023-07-03,FORCE_BUY,0.19488386229752022
2023-07-05,FORCE_SELL,0.2016604045744873
2023-07-06,FORCE_SELL,0.19775636174525893
2023-07-07,FORCE_BUY,0.22555503420267944
2023-07-10,FREE,0.18829655206366114
2023-07-11,FREE,0.18349174690723655
2023-07-12,FORCE_BUY,0.1931654577269495
2023-07-13,FREE,0.20289388452656723
2023-07-14,FORCE_SELL,0.22063170657542197
2023-07-17,FORCE_SELL,0.20263738506621887
2023-07-18,FORCE_BUY,0.21066362762475263
2023-07-19,FORCE_BUY,0.1957614110856524
2023-07-20,FORCE_SELL,0.2297175155800101
2023-07-21,FREE,0.22113358556266918
2023-07-24,FORCE_SELL,0.18943344774349755
2023-07-25,FORCE_BUY,0.20274142420245636
2023-07-26,FREE,0.19673183239662265
2023-07-27,FORCE_SELL,0.25159423308185674
2023-07-28,FORCE_BUY,0.19818093772382825
2023-07-31,FREE,0.19311309873177962
2023-08-01,FORCE_SELL,0.20996480277763144
2023-08-02,FORCE_BUY,0.21918498104238457
2023-08-03,FREE,0.20332232967353156
2023-08-04,FORCE_SELL,0.21676020209837965
2023-08-07,FORCE_BUY,0.1818687587335012
2023-08-08,FORCE_BUY,0.18613465729639775
2023-08-09,FREE,0.20072985229717136
2023-08-10,FREE,0.2170440086713196
2023-08-11,FORCE_SELL,0.18251852995260906
2023-08-14,FORCE_BUY,0.18077710250436774
2023-08-15,FORCE_SELL,0.20218867417917274
2023-08-16,FREE,0.21431509624807096
2023-08-17,FORCE_BUY,0.21148104721609873
2023-08-18,FORCE_SELL,0.18477934253807962
2023-08-21,FORCE_SELL,0.18413768448080595
2023-08-22,FREE,0.19130029438589058
2023-08-23,FORCE_BUY,0.18933208130710763
2023-08-24,FREE,0.2325762315406146
2023-08-25,FREE,0.18748670083408236
2023-08-28,FORCE_SELL,0.17854983583847103
2023-08-29,FORCE_SELL,0.20722206972503518
2023-08-30,FORCE_BUY,0.18994519771473806
2023-08-31,FREE,0.21292628658255633
2023-09-01,FORCE_BUY,0.22117268491657097
2023-09-05,FORCE_SELL,0.21830664004742983
2023-09-06,FREE,0.21011077192609365
2023-09-07,FREE,0.20512552111209378
2023-09-08,FORCE_BUY,0.21200333599866142
2023-09-11,FORCE_SELL,0.21206319139211907
2023-09-12,FORCE_SELL,0.22618612935599994
2023-09-13,FORCE_BUY,0.21708942776727172
2023-09-14,FREE,0.22060044052358965
2023-09-15,FORCE_SELL,0.2483236141054739
2023-09-18,FORCE_BUY,0.2005614319642047
2023-09-19,FORCE_BUY,0.207916854740267
2023-09-20,FREE,0.24224490171794844
2023-09-21,FREE,0.22290520285147472
2023-09-22,FORCE_SELL,0.2113897703933135
2023-09-25,FORCE_SELL,0.19189360585890383
2023-09-26,FORCE_BUY,0.25642994283354503
2023-09-27,FREE,0.23443557993638023
2023-09-28,FREE,0.23640333366720076
2023-09-29,FORCE_SELL,0.2559101330661275
2023-10-02,FORCE_BUY,0.24440907271012613
2023-10-03,FORCE_SELL,0.269324446356757
2023-10-04,FREE,0.2851894144333446
2023-10-05,FORCE_BUY,0.2327803711897837
2023-10-06,FREE,0.2272114263331624
2023-10-09,FORCE_SELL,0.2034850931933561
2023-10-10,FORCE_BUY,0.22180050728951675
2023-10-11,FREE,0.18536596627763682
2023-10-12,FORCE_SELL,0.23830248467224968
2023-10-13,FREE,0.2384123965931232
2023-10-16,FORCE_BUY,0.21432993659447516
2023-10-17,FORCE_SELL,0.23200774658673465
2023-10-18,FORCE_BUY,0.23571681900372807
2023-10-19,FORCE_SELL,0.2995456843717788
2023-10-20,FREE,0.29504209526989333
2023-10-23,FREE,0.274568094311399
2023-10-24,FORCE_SELL,0.24669121719653528
2023-10-25,FORCE_BUY,0.31553532348364616
2023-10-26,FORCE_SELL,0.28232641984587686
2023-10-27,FREE,0.25810531119146235
2023-10-30,FORCE_BUY,0.24102490693434955
2023-10-31,FREE,0.2400262518066946
2023-11-01,FORCE_SELL,0.24923833019949096
2023-11-02,FORCE_BUY,0.21602040712359769
2023-11-03,FORCE_BUY,0.23670126438292968
2023-11-06,FORCE_SELL,0.2097322971862884
2023-11-07,FREE,0.21619490444411074
2023-11-08,FORCE_BUY,0.20653470974971014
2023-11-09,FORCE_SELL,0.21763757727368915
2023-11-10,FORCE_SELL,0.22131412398822914
2023-11-13,FREE,0.21618405045223288
2023-11-14,FREE,0.2314296990616597
2023-11-15,FORCE_BUY,0.23132287253843464
2023-11-16,FORCE_SELL,0.22104417726704265
2023-11-17,FREE,0.21839197407752517
2023-11-20,FORCE_SELL,0.22843698415396063
2023-11-21,FREE,0.2145640567602364
2023-11-22,FORCE_BUY,0.31856646101662967
2023-11-24,FORCE_SELL,0.20614223249244187
2023-11-27,FORCE_BUY,0.2210208640807109
2023-11-28,FORCE_BUY,0.19615764023715188
2023-11-29,FREE,0.24952405334032304
2023-11-30,FORCE_BUY,0.22508102674682207
2023-12-01,FORCE_SELL,0.21614355774996455
2023-12-04,FORCE_BUY,0.21102438092302442
2023-12-05,FREE,0.19925654969738674
2023-12-06,FORCE_BUY,0.22605578387239852
2023-12-07,FORCE_SELL,1.0
2023-12-08,FORCE_SELL,0.18333329921292504
2023-12-11,FREE,0.19082307070375137
2023-12-12,FORCE_BUY,0.18390585146968416
2023-12-13,FORCE_BUY,0.1930900413878122
2023-12-14,FORCE_SELL,0.19787853644595907
2023-12-15,FREE,0.1813506510914411
2023-12-18,FORCE_BUY,0.17428902953576297
2023-12-19,FREE,0.17396702812323372
2023-12-20,FORCE_SELL,0.2060986246576463
2023-12-21,FORCE_BUY,0.1893738505148417
2023-12-22,FORCE_SELL,0.1878747853736323
2023-12-26,FREE,0.18950718574603412
2023-12-27,FORCE_BUY,0.18006650750629447
2023-12-28,FREE,0.20354347904096645
2023-12-29,FREE,0.20362516708358702
2024-01-02,FORCE_SELL,0.20929015421478372
2024-01-03,FORCE_SELL,0.2043353962674468
2024-01-04,FORCE_BUY,0.24087321796201658
2024-01-05,FORCE_SELL,0.24251653523467545
2024-01-08,FREE,0.23282983740638818
2024-01-09,FORCE_BUY,0.22337634964862918
2024-01-10,FORCE_SELL,0.23373097565533987
2024-01-11,FREE,0.24701499475965707
2024-01-12,FORCE_SELL,0.2438675920941479
2024-01-16,FORCE_BUY,0.22225282373449448
2024-01-17,FREE,0.20539051023472557
2024-01-18,FORCE_SELL,0.19750124498371666
2024-01-19,FORCE_BUY,0.20237845369935345
2024-01-22,FREE,0.21446526895822463
2024-01-23,FORCE_BUY,0.20601996704659178
2024-01-24,FREE,0.2435466515133271
2024-01-25,FORCE_SELL,0.24095357137624443
2024-01-26,FORCE_SELL,0.23156753417313616
2024-01-29,FORCE_SELL,0.21047046002204536
2024-01-30,FORCE_BUY,0.2178479998948338
2024-01-31,FREE,0.23850383879206397
2024-02-01,FREE,0.1940769624306069
2024-02-02,FREE,0.26548240937451245
2024-02-05,FORCE_BUY,0.22133640272306687
2024-02-06,FORCE_SELL,0.21567916130430162
2024-02-07,FORCE_SELL,0.21206491960500753
2024-02-08,FREE,0.21653570102883002
2024-02-09,FORCE_BUY,0.21848220657119907
2024-02-12,FORCE_SELL,0.23514835023660097
2024-02-13,FREE,0.2365779083496531
2024-02-14,FREE,0.21412447065814744
2024-02-15,FORCE_BUY,0.2162257025863932
2024-02-16,FORCE_SELL,0.24192998278627953
2024-02-20,FORCE_SELL,0.24549546367353484
2024-02-21,FREE,0.22536610984848512
2024-02-22,FREE,0.23596222509373507
2024-02-23,FREE,0.22511718336582978
2024-02-26,FORCE_BUY,0.23748431845970316
2024-02-27,FORCE_BUY,0.2155452529177746
2024-02-28,FORCE_BUY,0.2280373199677519
2024-02-29,FREE,0.22492346521543774
2024-03-01,FORCE_BUY,0.22407190792984455
