side,seen_idx,exec_px,qty,fee,reason,pnl,entry_px,entry_idx
sell,169031,386.66,307.671722706891,0.0,CLOSE_LONG (sell BSP),439.97056347085623,385.23,168929.0
buy,169050,386.2,308.0381882492141,0.0,OPEN_LONG pred_ret=3.10% pred_mr=0.58,,,
sell,169055,387.37,308.0381882492141,0.0,CLOSE_LONG (sell BSP),360.4046802515854,386.2,169050.0
buy,169096,384.46,310.36974713129604,0.0,OPEN_LONG pred_ret=3.09% pred_mr=0.66,,,
sell,169103,385.23,310.36974713129604,0.0,CLOSE_LONG (sell BSP),238.98470529110995,384.46,169096.0
buy,169120,385.46,310.1845527094619,0.0,OPEN_LONG pred_ret=3.29% pred_mr=0.57,,,
sell,169212,383.41,310.1845527094619,0.0,CLOSE_LONG (sell BSP),-635.8783330543828,385.46,169120.0
buy,169218,383.09,310.4436538524493,0.0,OPEN_LONG pred_ret=2.11% pred_mr=0.71,,,
sell,169234,383.98,310.4436538524493,0.0,CLOSE_LONG (sell BSP),276.2948519286933,383.09,169218.0
buy,169268,379.13,314.4149874878366,0.0,OPEN_LONG pred_ret=2.96% pred_mr=0.62,,,
sell,169358,377.83,314.4149874878366,0.0,CLOSE_LONG (sell BSP),-408.73948373419114,379.13,169268.0
buy,169490,375.545,316.3280425049709,0.0,OPEN_LONG pred_ret=2.96% pred_mr=0.42,,,
sell,169566,376.9,316.3280425049709,0.0,CLOSE_LONG (sell BSP),428.6244975942233,375.545,169490.0
buy,169570,376.68,316.51279393682574,0.0,OPEN_LONG pred_ret=2.28% pred_mr=0.42,,,
sell,169595,376.56,316.51279393682574,0.0,CLOSE_LONG (sell BSP),-37.98153527242053,376.68,169570.0
buy,169765,377.3,315.89201612735513,0.0,OPEN_LONG pred_ret=2.36% pred_mr=0.47,,,
sell,169777,377.45,315.89201612735513,0.0,CLOSE_LONG (sell BSP),47.383802419096085,377.3,169765.0
buy,169801,377.03,316.24391026515184,0.0,OPEN_LONG pred_ret=2.91% pred_mr=0.49,,,
sell,169829,378.93,316.24391026515184,0.0,CLOSE_LONG (sell BSP),600.8634295037992,377.03,169801.0
buy,169839,378.795,316.35661747587477,0.0,OPEN_LONG pred_ret=2.64% pred_mr=0.66,,,
sell,169846,379.57,316.35661747587477,0.0,CLOSE_LONG (sell BSP),245.17637854379575,378.795,169839.0
buy,169881,378.83,316.9745830460043,0.0,OPEN_LONG pred_ret=2.34% pred_mr=0.59,,,
sell,169889,380.24,316.9745830460043,0.0,CLOSE_LONG (sell BSP),446.93416209487395,378.83,169881.0
buy,169995,376.94,319.7496032721724,0.0,OPEN_LONG pred_ret=3.21% pred_mr=0.65,,,
sell,170050,376.86,319.7496032721724,0.0,CLOSE_LONG (sell BSP),-25.579968261768702,376.94,169995.0
buy,170061,375.88,320.5832592560149,0.0,OPEN_LONG pred_ret=2.34% pred_mr=0.76,,,
sell,170068,377.975,320.5832592560149,0.0,CLOSE_LONG (sell BSP),671.62192814136,375.88,170061.0
buy,170159,382.07,317.14726991727235,0.0,OPEN_LONG pred_ret=2.07% pred_mr=0.60,,,
sell,170163,382.5,317.14726991727235,0.0,CLOSE_LONG (sell BSP),136.37332606442928,382.07,170159.0
buy,170230,381.4,318.0619579007779,0.0,OPEN_LONG pred_ret=2.96% pred_mr=0.54,,,
sell,170264,377.1,318.0619579007779,0.0,CLOSE_LONG (sell BSP),-1367.6664189733303,381.4,170230.0
buy,170497,383.14,313.0478789068835,0.0,OPEN_LONG pred_ret=1.80% pred_mr=0.56,,,
sell,170508,383.7,313.0478789068835,0.0,CLOSE_LONG (sell BSP),175.30681218785548,383.14,170497.0
buy,170517,383.23,313.431806321455,0.0,OPEN_LONG pred_ret=1.81% pred_mr=0.68,,,
sell,170523,383.48,313.431806321455,0.0,CLOSE_LONG (sell BSP),78.35795158036375,383.23,170517.0
buy,170557,383.97,313.0318230282354,0.0,OPEN_LONG pred_ret=1.63% pred_mr=0.58,,,
sell,170581,384.0805,313.0318230282354,0.0,CLOSE_LONG (sell BSP),34.59001644460279,383.97,170557.0
buy,170603,382.822,314.06089280291144,0.0,OPEN_LONG pred_ret=1.77% pred_mr=0.49,,,
sell,170610,383.6881,314.06089280291144,0.0,CLOSE_LONG (sell BSP),272.008139256607,382.822,170603.0
buy,170622,382.985,314.6374590228149,0.0,OPEN_LONG pred_ret=1.72% pred_mr=0.47,,,
sell,170626,383.5797,314.6374590228149,0.0,CLOSE_LONG (sell BSP),187.1148968808645,382.985,170622.0
buy,170632,383.06,315.064329715276,0.0,OPEN_LONG pred_ret=1.75% pred_mr=0.62,,,
sell,170661,384.13,315.064329715276,0.0,CLOSE_LONG (sell BSP),337.11883279534317,383.06,170632.0
buy,170676,383.72,315.4009719939773,0.0,OPEN_LONG pred_ret=2.93% pred_mr=0.49,,,
sell,170698,382.62,315.4009719939773,0.0,CLOSE_LONG (sell BSP),-346.9410691933822,383.72,170676.0
buy,170731,382.9795,315.1049074541473,0.0,OPEN_LONG pred_ret=1.89% pred_mr=0.63,,,
sell,170745,382.01,315.1049074541473,0.0,CLOSE_LONG (sell BSP),-305.4942077767902,382.9795,170731.0
buy,170798,382.735,314.50801650373967,0.0,OPEN_LONG pred_ret=1.22% pred_mr=0.57,,,
sell,170804,383.28,314.50801650373967,0.0,CLOSE_LONG (sell BSP),171.40686899452524,382.735,170798.0
buy,170815,383.19,314.5818851367555,0.0,OPEN_LONG pred_ret=1.08% pred_mr=0.57,,,
sell,170887,378.49,314.5818851367555,0.0,CLOSE_LONG (sell BSP),-1478.5348601427472,383.19,170815.0
buy,170973,373.51,318.7761979743798,0.0,OPEN_LONG pred_ret=2.55% pred_mr=0.68,,,
sell,170999,375.49,318.7761979743798,0.0,CLOSE_LONG (sell BSP),631.1768719892777,373.51,170973.0
buy,171010,374.25,319.8323970004004,0.0,OPEN_LONG pred_ret=1.98% pred_mr=0.69,,,
sell,171054,374.8,319.8323970004004,0.0,CLOSE_LONG (sell BSP),175.90781835022386,374.25,171010.0
buy,171202,373.59,320.8682844716135,0.0,OPEN_LONG pred_ret=1.80% pred_mr=0.75,,,
sell,171212,375.22,320.8682844716135,0.0,CLOSE_LONG (sell BSP),523.0153036887468,373.59,171202.0
buy,171228,374.18,321.760109304182,0.0,OPEN_LONG pred_ret=2.22% pred_mr=0.65,,,
sell,171246,374.7,321.760109304182,0.0,CLOSE_LONG (sell BSP),167.31525683816878,374.18,171228.0
buy,171254,374.7,321.760109304182,0.0,OPEN_LONG pred_ret=1.66% pred_mr=0.69,,,
sell,171260,376.44,321.760109304182,0.0,CLOSE_LONG (sell BSP),559.8625901892796,374.7,171254.0
buy,171267,375.82,322.2909253005861,0.0,OPEN_LONG pred_ret=1.75% pred_mr=0.67,,,
sell,171275,376.27,322.2909253005861,0.0,CLOSE_LONG (sell BSP),145.03091638526007,375.82,171267.0
buy,171291,375.67,322.80567110190196,0.0,OPEN_LONG pred_ret=1.79% pred_mr=0.68,,,
sell,171338,375.56,322.80567110190196,0.0,CLOSE_LONG (sell BSP),-35.50862382121362,375.67,171291.0
buy,171384,373.59,324.50787718897806,0.0,OPEN_LONG pred_ret=2.19% pred_mr=0.63,,,
sell,171449,374.25,324.50787718897806,0.0,CLOSE_LONG (sell BSP),214.17519894473364,373.59,171384.0
buy,171537,372.02,326.453075205567,0.0,OPEN_LONG pred_ret=1.88% pred_mr=0.69,,,
sell,171581,374.52,326.453075205567,0.0,CLOSE_LONG (sell BSP),816.1326880139176,372.02,171537.0
buy,171683,372.08,328.5938661739114,0.0,OPEN_LONG pred_ret=1.80% pred_mr=0.51,,,
sell,171832,373.38,328.5938661739114,0.0,CLOSE_LONG (sell BSP),427.1720260260886,372.08,171683.0
buy,171859,373.22,328.7347348802718,0.0,OPEN_LONG pred_ret=1.57% pred_mr=0.70,,,
sell,171878,373.3,328.7347348802718,0.0,CLOSE_LONG (sell BSP),26.29877879041651,373.22,171859.0
buy,171914,369.0,332.5655190536733,0.0,OPEN_LONG pred_ret=1.63% pred_mr=0.70,,,
sell,171933,368.31,332.5655190536733,0.0,CLOSE_LONG (sell BSP),-229.47020814703382,369.0,171914.0
buy,172163,368.07,332.78236836106834,0.0,OPEN_LONG pred_ret=1.87% pred_mr=0.66,,,
sell,172189,369.05,332.78236836106834,0.0,CLOSE_LONG (sell BSP),326.12672099385304,368.07,172163.0
buy,172333,365.58,335.9410608995357,0.0,OPEN_LONG pred_ret=2.54% pred_mr=0.65,,,
sell,172338,366.38,335.9410608995357,0.0,CLOSE_LONG (sell BSP),268.7528487196324,365.58,172333.0
buy,172451,366.1,336.197994789325,0.0,OPEN_LONG pred_ret=1.97% pred_mr=0.52,,,
sell,172471,366.99,336.197994789325,0.0,CLOSE_LONG (sell BSP),299.21621536249467,366.1,172451.0
buy,172487,368.87,334.48451245082106,0.0,OPEN_LONG pred_ret=1.42% pred_mr=0.66,,,
sell,172492,369.56,334.48451245082106,0.0,CLOSE_LONG (sell BSP),230.79431359106576,368.87,172487.0
buy,172517,369.05,334.9467454852335,0.0,OPEN_LONG pred_ret=1.88% pred_mr=0.50,,,
sell,172534,369.39,334.9467454852335,0.0,CLOSE_LONG (sell BSP),113.88189346497101,369.05,172517.0
buy,172592,368.73,335.5462759059214,0.0,OPEN_LONG pred_ret=1.69% pred_mr=0.79,,,
sell,172629,368.3,335.5462759059214,0.0,CLOSE_LONG (sell BSP),-144.2848986395485,368.73,172592.0
buy,172664,367.15,336.5972856220914,0.0,OPEN_LONG pred_ret=2.06% pred_mr=0.74,,,
sell,172675,368.03,336.5972856220914,0.0,CLOSE_LONG (sell BSP),296.20561134743895,367.15,172664.0
buy,172696,367.705,336.8947907357754,0.0,OPEN_LONG pred_ret=1.69% pred_mr=0.78,,,
sell,172704,368.16,336.8947907357754,0.0,CLOSE_LONG (sell BSP),153.2871297847916,367.705,172696.0
buy,172726,367.27,337.71118293703023,0.0,OPEN_LONG pred_ret=1.22% pred_mr=0.70,,,
sell,172737,366.54,337.71118293703023,0.0,CLOSE_LONG (sell BSP),-246.529163544019,367.27,172726.0
buy,172797,367.03,337.26032475203414,0.0,OPEN_LONG pred_ret=1.52% pred_mr=0.66,,,
sell,172977,363.44,337.26032475203414,0.0,CLOSE_LONG (sell BSP),-1210.7645658597942,367.03,172797.0
buy,173043,362.84,337.8180256528478,0.0,OPEN_LONG pred_ret=1.98% pred_mr=0.77,,,
sell,173074,362.38,337.8180256528478,0.0,CLOSE_LONG (sell BSP),-155.39629180030306,362.84,173043.0
buy,173098,360.5399,339.54215923419014,0.0,OPEN_LONG pred_ret=2.53% pred_mr=0.65,,,
sell,173189,357.7,339.54215923419014,0.0,CLOSE_LONG (sell BSP),-964.2657780091766,360.5399,173098.0
buy,173198,357.14,340.07456559912026,0.0,OPEN_LONG pred_ret=2.67% pred_mr=0.65,,,
sell,173262,357.88,340.07456559912026,0.0,CLOSE_LONG (sell BSP),251.6551785433521,357.14,173198.0
buy,173274,357.39,340.54082525144287,0.0,OPEN_LONG pred_ret=2.30% pred_mr=0.45,,,
sell,173283,357.51,340.54082525144287,0.0,CLOSE_LONG (sell BSP),40.86489903017469,357.39,173274.0
buy,173298,358.03,340.04622639344007,0.0,OPEN_LONG pred_ret=2.39% pred_mr=0.53,,,
sell,173307,359.2,340.04622639344007,0.0,CLOSE_LONG (sell BSP),397.8540848803303,358.03,173298.0
buy,173546,365.29,334.3770826480979,0.0,OPEN_LONG pred_ret=1.96% pred_mr=0.45,,,
sell,173547,365.59,334.3770826480979,0.0,CLOSE_LONG (sell BSP),100.31312479441416,365.29,173546.0
buy,173658,363.01,336.75358156887717,0.0,OPEN_LONG pred_ret=1.62% pred_mr=0.41,,,
sell,173672,363.84,336.75358156887717,0.0,CLOSE_LONG (sell BSP),279.5054727021627,363.01,173658.0
buy,173774,363.46,337.10565981956825,0.0,OPEN_LONG pred_ret=1.38% pred_mr=0.70,,,
sell,173784,363.88,337.10565981956825,0.0,CLOSE_LONG (sell BSP),141.58437712422403,363.46,173774.0
buy,173789,363.57,337.39309485145776,0.0,OPEN_LONG pred_ret=1.59% pred_mr=0.84,,,
sell,173797,364.56,337.39309485145776,0.0,CLOSE_LONG (sell BSP),334.0191639029463,363.57,173789.0
buy,173898,372.7,330.0242196379057,0.0,OPEN_LONG pred_ret=0.96% pred_mr=0.65,,,
sell,173913,372.05,330.0242196379057,0.0,CLOSE_LONG (sell BSP),-214.51574276463117,372.7,173898.0
buy,173976,373.04,329.14837796558766,0.0,OPEN_LONG pred_ret=1.34% pred_mr=0.50,,,
sell,173989,372.8299,329.14837796558766,0.0,CLOSE_LONG (sell BSP),-69.15407421057368,373.04,173976.0
buy,173994,370.74,331.0038216595788,0.0,OPEN_LONG pred_ret=1.45% pred_mr=0.42,,,
sell,174027,364.4355,331.0038216595788,0.0,CLOSE_LONG (sell BSP),-2086.813593652821,370.74,173994.0
buy,174039,364.1594,331.2547836151406,0.0,OPEN_LONG pred_ret=1.31% pred_mr=0.42,,,
sell,174168,361.95,331.2547836151406,0.0,CLOSE_LONG (sell BSP),-731.874318919297,364.1594,174039.0
buy,174198,361.28,331.86910133276166,0.0,OPEN_LONG pred_ret=1.38% pred_mr=0.51,,,
sell,174208,361.191,331.86910133276166,0.0,CLOSE_LONG (sell BSP),-29.536350018615334,361.28,174198.0
buy,174504,366.55,327.0171397612372,0.0,OPEN_LONG pred_ret=1.25% pred_mr=0.42,,,
sell,174550,366.82,327.0171397612372,0.0,CLOSE_LONG (sell BSP),88.2946277355281,366.55,174504.0
buy,174756,374.67,320.1655515712948,0.0,OPEN_LONG pred_ret=1.69% pred_mr=0.46,,,
sell,174766,376.39,320.1655515712948,0.0,CLOSE_LONG (sell BSP),550.6847487026176,374.67,174756.0
buy,174898,376.46,320.1060191146992,0.0,OPEN_LONG pred_ret=1.95% pred_mr=0.49,,,
sell,174908,376.76,320.1060191146992,0.0,CLOSE_LONG (sell BSP),96.03180573441341,376.46,174898.0
buy,174946,376.74,320.1230125860118,0.0,OPEN_LONG pred_ret=2.29% pred_mr=0.43,,,
sell,174953,378.77,320.1230125860118,0.0,CLOSE_LONG (sell BSP),649.8497155495952,376.74,174946.0
buy,174973,378.565,320.2963651610785,0.0,OPEN_LONG pred_ret=1.76% pred_mr=0.51,,,
sell,174979,378.98,320.2963651610785,0.0,CLOSE_LONG (sell BSP),132.92299154185412,378.565,174973.0
buy,174981,378.15,320.999382437513,0.0,OPEN_LONG pred_ret=1.97% pred_mr=0.50,,,
sell,174992,378.2523,320.999382437513,0.0,CLOSE_LONG (sell BSP),32.83823682336202,378.15,174981.0
buy,175046,377.9,321.2986364264856,0.0,OPEN_LONG pred_ret=1.72% pred_mr=0.57,,,
sell,175064,377.86,321.2986364264856,0.0,CLOSE_LONG (sell BSP),-12.851945457047735,377.9,175046.0
buy,175169,376.14,322.7678597333755,0.0,OPEN_LONG pred_ret=1.79% pred_mr=0.60,,,
sell,175210,377.48,322.7678597333755,0.0,CLOSE_LONG (sell BSP),432.5089320427334,376.14,175169.0
buy,175530,373.76,325.9803395016978,0.0,OPEN_LONG pred_ret=1.95% pred_mr=0.59,,,
sell,175715,371.115,325.9803395016978,0.0,CLOSE_LONG (sell BSP),-862.2179979819848,373.76,175530.0
buy,176471,372.19,325.03880731393264,0.0,OPEN_LONG pred_ret=1.33% pred_mr=0.72,,,
sell,176475,374.37,325.03880731393264,0.0,CLOSE_LONG (sell BSP),708.5845999443753,372.19,176471.0
buy,177427,368.925,329.83608672255053,0.0,OPEN_LONG pred_ret=2.26% pred_mr=0.58,,,
sell,177701,357.9,329.83608672255053,0.0,CLOSE_LONG (sell BSP),-3636.4428561161308,368.925,177427.0
buy,177809,360.98,327.02181682641924,0.0,OPEN_LONG pred_ret=2.65% pred_mr=0.41,,,
sell,177823,361.3,327.02181682641924,0.0,CLOSE_LONG (sell BSP),104.64698138445192,360.98,177809.0
buy,177863,357.765,330.2530499612463,0.0,OPEN_LONG pred_ret=3.54% pred_mr=0.44,,,
sell,177910,359.44,330.2530499612463,0.0,CLOSE_LONG (sell BSP),553.1738586850913,357.765,177863.0
buy,177918,356.35,333.1167567786456,0.0,OPEN_LONG pred_ret=4.07% pred_mr=0.53,,,
sell,177923,357.72,333.1167567786456,0.0,CLOSE_LONG (sell BSP),456.369956786746,356.35,177918.0
buy,177952,356.94,333.8446972456354,0.0,OPEN_LONG pred_ret=4.14% pred_mr=0.59,,,
sell,177968,357.3,333.8446972456354,0.0,CLOSE_LONG (sell BSP),120.1840910084333,356.94,177952.0
buy,177987,357.02,334.10652155583875,0.0,OPEN_LONG pred_ret=3.64% pred_mr=0.54,,,
sell,177997,359.095,334.10652155583875,0.0,CLOSE_LONG (sell BSP),693.2710322283806,357.02,177987.0
buy,178042,357.63,335.4751596848528,0.0,OPEN_LONG pred_ret=3.32% pred_mr=0.55,,,
sell,178048,358.61,335.4751596848528,0.0,CLOSE_LONG (sell BSP),328.76565649116185,357.63,178042.0
buy,178092,359.72,334.4399727971341,0.0,OPEN_LONG pred_ret=3.63% pred_mr=0.51,,,
sell,178120,358.02,334.4399727971341,0.0,CLOSE_LONG (sell BSP),-568.5479537551431,359.72,178092.0
buy,178156,357.7,334.7391642740563,0.0,OPEN_LONG pred_ret=2.31% pred_mr=0.65,,,
sell,178402,353.59,334.7391642740563,0.0,CLOSE_LONG (sell BSP),-1375.777965166376,357.7,178156.0
buy,178406,352.0999,336.1557929884773,0.0,OPEN_LONG pred_ret=2.53% pred_mr=0.57,,,
sell,178557,355.97,336.1557929884773,0.0,CLOSE_LONG (sell BSP),1300.956534444718,352.0999,178406.0
buy,178594,358.8719,333.43757934267984,0.0,OPEN_LONG pred_ret=2.59% pred_mr=0.41,,,
sell,178608,358.43,333.43757934267984,0.0,CLOSE_LONG (sell BSP),-147.34606631152207,358.8719,178594.0
buy,178615,357.22,334.56702190190003,0.0,OPEN_LONG pred_ret=2.35% pred_mr=0.63,,,
sell,178619,358.4399,334.56702190190003,0.0,CLOSE_LONG (sell BSP),408.13831001812633,357.22,178615.0
buy,178688,360.17,332.9599074709578,0.0,OPEN_LONG pred_ret=2.11% pred_mr=0.45,,,
sell,178698,360.7,332.9599074709578,0.0,CLOSE_LONG (sell BSP),176.46875095959854,360.17,178688.0
buy,178711,360.35,333.28330407874137,0.0,OPEN_LONG pred_ret=2.09% pred_mr=0.44,,,
sell,178731,361.45,333.28330407874137,0.0,CLOSE_LONG (sell BSP),366.61163448660415,360.35,178711.0
buy,178752,360.92,333.7727204346145,0.0,OPEN_LONG pred_ret=2.12% pred_mr=0.61,,,
sell,178776,360.36,333.7727204346145,0.0,CLOSE_LONG (sell BSP),-186.91272344338486,360.92,178752.0
buy,178781,359.31,334.7480936679126,0.0,OPEN_LONG pred_ret=1.91% pred_mr=0.43,,,
sell,178867,361.54,334.7480936679126,0.0,CLOSE_LONG (sell BSP),746.4882488794511,359.31,178781.0
buy,178879,360.45,335.7603711602084,0.0,OPEN_LONG pred_ret=2.21% pred_mr=0.59,,,
sell,178933,359.38,335.7603711602084,0.0,CLOSE_LONG (sell BSP),-359.26359714142075,360.45,178879.0
buy,178960,360.41,334.8008162580275,0.0,OPEN_LONG pred_ret=1.95% pred_mr=0.49,,,
sell,178984,359.52,334.8008162580275,0.0,CLOSE_LONG (sell BSP),-297.97272646965894,360.41,178960.0
buy,179049,361.27,333.179033579002,0.0,OPEN_LONG pred_ret=2.34% pred_mr=0.42,,,
sell,179059,362.01,333.179033579002,0.0,CLOSE_LONG (sell BSP),246.55248484846453,361.27,179049.0
buy,179104,359.1,335.87898063473824,0.0,OPEN_LONG pred_ret=1.66% pred_mr=0.52,,,
sell,179287,355.39,335.87898063473824,0.0,CLOSE_LONG (sell BSP),-1246.111018154891,359.1,179104.0
buy,179512,356.945,334.41575292490336,0.0,OPEN_LONG pred_ret=2.48% pred_mr=0.56,,,
sell,179555,358.16,334.41575292490336,0.0,CLOSE_LONG (sell BSP),406.3151398037682,356.945,179512.0
buy,179845,361.96,330.90492338264835,0.0,OPEN_LONG pred_ret=1.58% pred_mr=0.54,,,
sell,179936,364.53,330.90492338264835,0.0,CLOSE_LONG (sell BSP),850.425653093404,361.96,179845.0
buy,180114,370.75,325.35339641450247,0.0,OPEN_LONG pred_ret=0.75% pred_mr=0.41,,,
sell,180205,369.17,325.35339641450247,0.0,CLOSE_LONG (sell BSP),-514.0583663349087,370.75,180114.0
buy,181074,369.0566,325.45336773368064,0.0,OPEN_LONG pred_ret=1.58% pred_mr=0.51,,,
sell,181208,366.52,325.45336773368064,0.0,CLOSE_LONG (sell BSP),-825.5450125932613,369.0566,181074.0
buy,181348,362.28,329.2623615483842,0.0,OPEN_LONG pred_ret=2.80% pred_mr=0.55,,,
sell,181422,365.02,329.2623615483842,0.0,CLOSE_LONG (sell BSP),902.1788706425757,362.28,181348.0
buy,181435,362.3095,331.725630192946,0.0,OPEN_LONG pred_ret=2.56% pred_mr=0.60,,,
sell,181534,358.77,331.725630192946,0.0,CLOSE_LONG (sell BSP),-1174.1428680679433,362.3095,181435.0
buy,181592,358.22,332.23495155022954,0.0,OPEN_LONG pred_ret=3.04% pred_mr=0.51,,,
sell,181600,358.67,332.23495155022954,0.0,CLOSE_LONG (sell BSP),149.50572819759952,358.22,181592.0
buy,181614,357.56,333.2663331259672,0.0,OPEN_LONG pred_ret=3.09% pred_mr=0.57,,,
sell,181634,355.83,333.2663331259672,0.0,CLOSE_LONG (sell BSP),-576.5507563079293,357.56,181614.0
buy,181662,356.39,332.74266762875754,0.0,OPEN_LONG pred_ret=3.51% pred_mr=0.64,,,
sell,181909,356.82,332.74266762875754,0.0,CLOSE_LONG (sell BSP),143.07934708036802,356.39,181662.0
buy,181923,356.91,332.6587617698951,0.0,OPEN_LONG pred_ret=1.88% pred_mr=0.71,,,
sell,181930,357.53,332.6587617698951,0.0,CLOSE_LONG (sell BSP),206.24843229731755,356.91,181923.0
buy,182324,346.9,342.85236983450733,0.0,OPEN_LONG pred_ret=2.21% pred_mr=0.47,,,
sell,182329,347.6,342.85236983450733,0.0,CLOSE_LONG (sell BSP),239.99665888417073,346.9,182324.0
buy,182335,347.06,343.3858230694253,0.0,OPEN_LONG pred_ret=2.39% pred_mr=0.47,,,
sell,182347,347.01,343.3858230694253,0.0,CLOSE_LONG (sell BSP),-17.16929115347517,347.06,182335.0
buy,182371,346.9599,343.43540698311614,0.0,OPEN_LONG pred_ret=2.47% pred_mr=0.60,,,
sell,182420,344.215,343.43540698311614,0.0,CLOSE_LONG (sell BSP),-942.6958486279657,346.9599,182371.0
buy,182461,343.19,344.46113993616746,0.0,OPEN_LONG pred_ret=2.49% pred_mr=0.41,,,
sell,182467,344.9,344.46113993616746,0.0,CLOSE_LONG (sell BSP),589.0285492908394,343.19,182461.0
buy,182714,347.91,341.480978310437,0.0,OPEN_LONG pred_ret=2.06% pred_mr=0.50,,,
sell,182750,348.59,341.480978310437,0.0,CLOSE_LONG (sell BSP),232.20706525108008,347.91,182714.0
buy,182762,347.21,342.8382080851221,0.0,OPEN_LONG pred_ret=2.22% pred_mr=0.53,,,
sell,182779,348.56,342.8382080851221,0.0,CLOSE_LONG (sell BSP),462.83158091492265,347.21,182762.0
buy,182788,346.85,344.52842960977415,0.0,OPEN_LONG pred_ret=2.43% pred_mr=0.46,,,
sell,182798,348.54,344.52842960977415,0.0,CLOSE_LONG (sell BSP),582.2530460405176,346.85,182788.0
buy,182875,347.47,345.58937133044776,0.0,OPEN_LONG pred_ret=1.13% pred_mr=0.62,,,
sell,182898,349.05,345.58937133044776,0.0,CLOSE_LONG (sell BSP),546.0312067021019,347.47,182875.0
buy,182942,347.48,347.1508290056774,0.0,OPEN_LONG pred_ret=1.18% pred_mr=0.44,,,
sell,182979,349.42,347.1508290056774,0.0,CLOSE_LONG (sell BSP),673.4726082710133,347.48,182942.0
buy,184240,372.83,325.3532244485792,0.0,OPEN_LONG pred_ret=1.52% pred_mr=0.60,,,
sell,184257,373.11,325.3532244485792,0.0,CLOSE_LONG (sell BSP),91.0989028456118,372.83,184240.0
buy,184280,373.06,325.3968304669742,0.0,OPEN_LONG pred_ret=1.45% pred_mr=0.43,,,
sell,184296,373.56,325.3968304669742,0.0,CLOSE_LONG (sell BSP),162.6984152334871,373.06,184280.0
buy,184311,373.505,325.4447463601368,0.0,OPEN_LONG pred_ret=1.51% pred_mr=0.42,,,
sell,184402,369.95,325.4447463601368,0.0,CLOSE_LONG (sell BSP),-1156.9560733102885,373.505,184311.0
buy,184689,377.39,319.02881347129653,0.0,OPEN_LONG pred_ret=1.53% pred_mr=0.72,,,
sell,184782,378.4,319.02881347129653,0.0,CLOSE_LONG (sell BSP),322.2191016060066,377.39,184689.0
buy,184795,378.26,319.14689107370225,0.0,OPEN_LONG pred_ret=1.79% pred_mr=0.42,,,
sell,184799,378.54,319.14689107370225,0.0,CLOSE_LONG (sell BSP),89.36112950064606,378.26,184795.0
buy,184871,385.09,313.71851813092854,0.0,OPEN_LONG pred_ret=1.92% pred_mr=0.40,,,
sell,184912,385.5,313.71851813092854,0.0,CLOSE_LONG (sell BSP),128.62459243368855,385.09,184871.0
buy,184924,385.08,314.0606854146488,0.0,OPEN_LONG pred_ret=1.71% pred_mr=0.58,,,
sell,184932,385.87,314.0606854146488,0.0,CLOSE_LONG (sell BSP),248.10794147757898,385.08,184924.0
buy,185084,384.49,315.1879026267277,0.0,OPEN_LONG pred_ret=2.14% pred_mr=0.54,,,
sell,185089,385.76,315.1879026267277,0.0,CLOSE_LONG (sell BSP),400.2886363359384,384.49,185084.0
buy,185230,384.84,315.9413920519865,0.0,OPEN_LONG pred_ret=1.67% pred_mr=0.62,,,
sell,185235,385.66,315.9413920519865,0.0,CLOSE_LONG (sell BSP),259.0719414826447,384.84,185230.0
buy,185244,384.58,316.8286371074136,0.0,OPEN_LONG pred_ret=1.93% pred_mr=0.65,,,
sell,185263,385.13,316.8286371074136,0.0,CLOSE_LONG (sell BSP),174.2557504090811,384.58,185244.0
buy,185483,386.29,315.87722438887414,0.0,OPEN_LONG pred_ret=2.03% pred_mr=0.67,,,
sell,185607,387.63,315.87722438887414,0.0,CLOSE_LONG (sell BSP),423.2754806810834,386.29,185483.0
buy,185808,386.95,316.4323258556901,0.0,OPEN_LONG pred_ret=2.21% pred_mr=0.59,,,
sell,185820,387.45,316.4323258556901,0.0,CLOSE_LONG (sell BSP),158.21616292784506,386.95,185808.0
buy,185843,387.3631,316.50331343586197,0.0,OPEN_LONG pred_ret=2.17% pred_mr=0.60,,,
sell,185854,388.0891,316.50331343586197,0.0,CLOSE_LONG (sell BSP),229.7814055544355,387.3631,185843.0
buy,187201,388.66,316.03840389631443,0.0,OPEN_LONG pred_ret=1.89% pred_mr=0.55,,,
sell,187215,388.7,316.03840389631443,0.0,CLOSE_LONG (sell BSP),12.64153615584108,388.66,187201.0
buy,187252,388.14,316.4943772723693,0.0,OPEN_LONG pred_ret=1.55% pred_mr=0.41,,,
sell,187289,383.92,316.4943772723693,0.0,CLOSE_LONG (sell BSP),-1335.6062720893892,388.14,187252.0
buy,187311,385.3,315.3608131907813,0.0,OPEN_LONG pred_ret=1.97% pred_mr=0.63,,,
sell,187341,386.13,315.3608131907813,0.0,CLOSE_LONG (sell BSP),261.74947494834345,385.3,187311.0
buy,187373,385.68,315.7287668464955,0.0,OPEN_LONG pred_ret=1.65% pred_mr=0.48,,,
sell,187386,385.74,315.7287668464955,0.0,CLOSE_LONG (sell BSP),18.943726010790446,385.68,187373.0
buy,187653,387.58,314.22987389278904,0.0,OPEN_LONG pred_ret=1.85% pred_mr=0.47,,,
sell,187677,387.1597,314.22987389278904,0.0,CLOSE_LONG (sell BSP),-132.07081599713842,387.58,187653.0
