timestamp,open,high,low,close,p_confirm_extreme_within_5d,dp_p_confirm_extreme_within_5d,regime_chain,base_dir,day,exec_px,action,position,equity,bh_equity
2017-05-12,138.35,138.63,138.23,138.6,,,up,sell,2017-05-12,,,1,125600.3624830086,125600.36248300748
2017-05-15,138.66,139.12,138.53,139.04,,,up,sell,2017-05-15,,,1,125999.09379247848,125999.09379247733
2017-05-16,139.4,139.64,138.99,139.62,,,up,sell,2017-05-16,,,1,126524.6941549615,126524.69415496035
2017-05-17,138.51,138.77,136.05,136.07,,,up,sell,2017-05-17,,,1,123307.65745355687,123307.65745355576
2017-05-18,136.02,137.72,135.87,137.26,,,up,sell,2017-05-18,,,1,124386.04440416856,124386.04440416743
2017-05-19,137.75,138.42,137.66,137.84,,,up,sell,2017-05-19,,,1,124911.64476665157,124911.64476665044
2017-05-22,138.15,139.07,138.1,139.0,,,up,sell,2017-05-22,,,1,125962.84549161758,125962.84549161645
2017-05-23,139.41,139.42,138.78,139.14,,,up,sell,2017-05-23,,,1,126089.71454463071,126089.71454462958
2017-05-24,139.56,139.85,139.17,139.78,,,up,sell,2017-05-24,,,1,126669.68735840508,126669.68735840394
2017-05-25,140.31,141.33,140.01,140.97,,,up,sell,2017-05-25,,,1,127748.07430901677,127748.07430901562
2017-05-26,141.0,141.28,140.81,141.22,,,up,sell,2017-05-26,,,1,127974.62618939739,127974.62618939624
2017-05-30,141.15,141.51,141.06,141.34,,,up,sell,2017-05-30,,,1,128083.37109198008,128083.37109197892
2017-05-31,141.84,141.84,140.57,141.29,,,up,sell,2017-05-31,,,1,128038.06071590394,128038.06071590279
2017-06-01,141.58,141.9,140.98,141.84,,,up,sell,2017-06-01,,,1,128536.47485274129,128536.47485274014
2017-06-02,142.34,143.49,142.11,143.46,,,up,sell,2017-06-02,,,1,130004.53103760762,130004.53103760646
2017-06-05,143.45,143.68,143.23,143.43,,,up,sell,2017-06-05,,,1,129977.34481196196,129977.34481196078
2017-06-06,143.26,143.73,142.65,142.86,,,up,sell,2017-06-06,,,1,129460.80652469417,129460.806524693
2017-06-07,143.26,143.54,142.6,143.42,,,up,sell,2017-06-07,,,1,129968.28273674671,129968.28273674555
2017-06-08,143.74,143.8,142.79,143.57,,,up,sell,2017-06-08,,,1,130104.21386497509,130104.2138649739
2017-06-09,143.74,143.9,138.11,139.98,,,up,sell,2017-06-09,,,1,126850.92886270955,126850.92886270842
2017-06-12,138.8,139.48,137.47,139.23,,,up,sell,2017-06-12,,,1,126171.27322156774,126171.2732215666
2017-06-13,140.01,140.56,139.28,140.36,,,up,sell,2017-06-13,,,1,127195.2877208881,127195.28772088695
2017-06-14,140.93,140.93,138.62,139.75,,,up,sell,2017-06-14,,,1,126642.50113275941,126642.50113275826
2017-06-15,138.34,139.28,137.49,139.13,,,up,sell,2017-06-15,,,1,126080.6524694155,126080.65246941436
2017-06-16,138.68,138.78,137.64,138.15,,,up,sell,2017-06-16,,,1,125192.56909832353,125192.56909832239
2017-06-19,139.49,140.59,139.28,140.46,,,up,sell,2017-06-19,,,1,127285.90847304034,127285.9084730392
2017-06-20,140.32,140.5,139.31,139.36,,,up,sell,2017-06-20,,,1,126289.08019936568,126289.08019936453
2017-06-21,139.68,140.81,139.59,140.74,,,up,sell,2017-06-21,,,1,127539.64657906663,127539.64657906546
2017-06-22,140.96,141.22,140.34,140.7,,,up,sell,2017-06-22,,,1,127503.39827820571,127503.39827820456
2017-06-23,140.54,141.42,140.15,141.24,,,up,sell,2017-06-23,,,1,127992.75033982783,127992.75033982669
2017-06-26,142.05,142.29,140.27,140.58,,,up,sell,2017-06-26,,,1,127394.65337562303,127394.65337562189
2017-06-27,140.05,140.22,138.02,138.03,,,up,sell,2017-06-27,,,1,125083.82419574083,125083.82419573971
2017-06-28,138.54,140.14,137.74,140.02,,,up,sell,2017-06-28,,,1,126887.17716357048,126887.17716356931
2017-06-29,139.44,139.44,136.25,137.59,,,up,sell,2017-06-29,,,1,124685.09288627097,124685.09288626983
2017-06-30,137.98,138.67,137.19,137.64,,,up,sell,2017-06-30,,,1,124730.40326234707,124730.40326234595
2017-07-03,138.27,138.43,136.1,136.19,,,up,sell,2017-07-03,,,1,123416.40235613956,123416.40235613844
2017-07-05,136.62,137.9,136.16,137.53,,,up,sell,2017-07-05,,,1,124630.72043497962,124630.72043497849
2017-07-06,136.48,137.06,135.8,136.29,,,up,sell,2017-07-06,,,1,123507.0231082918,123507.0231082907
2017-07-07,136.75,138.13,136.74,137.76,,,up,sell,2017-07-07,,,1,124839.14816492976,124839.14816492864
2017-07-10,137.85,138.99,137.5,138.66,,,up,sell,2017-07-10,,,1,125654.73493429997,125654.73493429882
2017-07-11,138.46,139.22,137.94,139.05,,,up,sell,2017-07-11,,,1,126008.15586769371,126008.15586769258
2017-07-12,140.24,140.86,139.96,140.7,,,up,sell,2017-07-12,,,1,127503.39827820571,127503.39827820456
2017-07-13,140.87,141.35,140.6,141.01,,,up,sell,2017-07-13,,,1,127784.32260987766,127784.32260987652
2017-07-14,141.64,142.3,141.19,142.12,,,up,sell,2017-07-14,,,1,128790.21295876757,128790.21295876641
2017-07-17,142.27,142.69,141.92,142.19,,,up,sell,2017-07-17,,,1,128853.64748527414,128853.64748527297
2017-07-18,142.09,143.17,141.64,143.14,,,up,sell,2017-07-18,,,1,129714.54463072043,129714.54463071925
2017-07-19,143.56,144.19,143.5,143.98,,,up,sell,2017-07-19,,,1,130475.75894879928,130475.7589487981
2017-07-20,144.35,144.44,143.52,144.17,,,up,sell,2017-07-20,,,1,130647.93837788854,130647.93837788735
2017-07-21,143.64,144.11,143.35,144.11,,,up,sell,2017-07-21,,,1,130593.5659265972,130593.56592659603
2017-07-24,144.09,144.87,143.92,144.77,,,up,sell,2017-07-24,,,1,131191.66289080202,131191.66289080083
2017-07-25,144.29,144.74,144.01,144.4,,,up,sell,2017-07-25,,,1,130856.36610783871,130856.36610783753
2017-07-26,144.76,144.95,144.53,144.87,,,up,sell,2017-07-26,,,1,131282.28364295425,131282.28364295306
2017-07-27,145.82,145.96,142.3,143.96,,,up,sell,2017-07-27,,,1,130457.63479836885,130457.63479836767
2017-07-28,143.1,144.08,142.87,143.84,,,up,sell,2017-07-28,,,1,130348.88989578615,130348.88989578497
2017-07-31,144.25,144.43,142.92,143.23,,,up,sell,2017-07-31,,,1,129796.10330765745,129796.10330765627
2017-08-01,143.72,143.76,143.12,143.56,,,up,sell,2017-08-01,,,1,130095.15178975987,130095.1517897587
2017-08-02,144.49,144.52,142.61,143.95,,,up,sell,2017-08-02,,,1,130448.5727231536,130448.57272315242
2017-08-03,144.09,144.17,143.13,143.39,,,up,sell,2017-08-03,,,1,129941.09651110104,129941.09651109987
2017-08-04,143.71,143.97,143.06,143.65,,,up,sell,2017-08-04,,,1,130176.71046669688,130176.71046669572
2017-08-07,143.91,144.56,143.71,144.56,,,up,sell,2017-08-07,,,1,131001.3593112823,131001.35931128112
2017-08-08,144.28,145.47,143.9,144.31,,,up,sell,2017-08-08,,,1,130774.80743090168,130774.8074309005
2017-08-09,143.12,144.19,142.79,144.12,,,up,sell,2017-08-09,,,1,130602.62800181242,130602.62800181124
2017-08-10,143.3,143.4,140.89,141.03,,,up,sell,2017-08-10,,,1,127802.44676030811,127802.44676030696
2017-08-11,141.22,142.41,140.9,142.1,,,up,sell,2017-08-11,,,1,128772.08880833711,128772.08880833595
2017-08-14,143.23,144.15,143.19,143.93,,,up,sell,2017-08-14,,,1,130430.44857272317,130430.44857272199
2017-08-15,144.29,144.3,143.64,144.03,,,up,sell,2017-08-15,,,1,130521.06932487541,130521.06932487422
2017-08-16,144.39,144.96,143.8,144.28,,,up,sell,2017-08-16,,,1,130747.62120525601,130747.62120525482
2017-08-17,143.72,143.94,141.33,141.33,,,up,sell,2017-08-17,,,1,128074.30901676486,128074.30901676371
2017-08-18,141.41,142.2,140.65,141.23,,,up,sell,2017-08-18,,,1,127983.68826461259,127983.68826461144
2017-08-21,141.22,141.53,140.18,141.05,,,up,sell,2017-08-21,,,1,127820.57091073858,127820.57091073741
2017-08-22,141.81,143.35,141.76,143.2,,,up,sell,2017-08-22,,,1,129768.91708201177,129768.91708201061
2017-08-23,142.48,143.01,142.38,142.69,,,up,sell,2017-08-23,,,1,129306.75124603535,129306.7512460342
2017-08-24,143.01,143.17,141.47,142.27,,,up,sell,2017-08-24,,,1,128926.14408699593,128926.14408699477
2017-08-25,142.82,143.18,141.78,141.97,,,up,sell,2017-08-25,,,1,128654.2818305392,128654.28183053804
2017-08-28,142.4,142.74,141.95,142.41,,,up,sell,2017-08-28,,,1,129053.01314000906,129053.0131400079
2017-08-29,141.19,143.21,141.06,142.97,,,up,sell,2017-08-29,,,1,129560.48935206163,129560.48935206045
2017-08-30,143.09,144.89,143.0,144.65,,,up,sell,2017-08-30,,,1,131082.91798821933,131082.91798821813
2017-08-31,145.06,146.21,144.98,146.2,,,up,sell,2017-08-31,,,1,132487.53964657907,132487.53964657788
2017-09-01,146.39,146.59,145.61,146.0,,,up,sell,2017-09-01,,,1,132306.29814227458,132306.2981422734
2017-09-05,145.57,145.88,143.6,144.69,,,up,sell,2017-09-05,,,1,131119.1662890802,131119.16628907903
2017-09-06,145.06,145.46,144.08,145.13,,,up,sell,2017-09-06,,,1,131517.89759855007,131517.89759854888
2017-09-07,145.4,145.84,144.94,145.47,,,up,sell,2017-09-07,,,1,131826.0081558677,131826.00815586653
2017-09-08,145.28,145.35,144.06,144.21,,,up,sell,2017-09-08,,,1,130684.18667874945,130684.18667874826
2017-09-11,145.34,146.12,145.3,145.87,,,up,sell,2017-09-11,,,1,132188.49116447667,132188.49116447548
2017-09-12,146.28,146.41,145.53,146.22,,,up,sell,2017-09-12,,,1,132505.66379700953,132505.6637970083
2017-09-13,145.97,146.44,145.73,146.42,,,up,sell,2017-09-13,,,1,132686.905301314,132686.9053013128
2017-09-14,145.85,146.29,145.47,145.56,,,up,sell,2017-09-14,,,1,131907.56683280473,131907.56683280354
2017-09-15,145.53,146.59,145.29,146.06,,,up,sell,2017-09-15,,,1,132360.67059356594,132360.67059356472
2017-09-18,145.91,146.37,145.11,145.55,,,up,sell,2017-09-18,,,1,131898.50475758952,131898.50475758832
2017-09-19,145.81,146.01,145.31,145.8,,,up,sell,2017-09-19,,,1,132125.05663797012,132125.05663796893
2017-09-20,145.75,145.91,144.23,145.35,,,up,sell,2017-09-20,,,1,131717.263253285,131717.2632532838
2017-09-21,145.25,145.26,143.95,144.46,,,up,sell,2017-09-21,,,1,130910.73855913006,130910.73855912888
2017-09-22,144.0,144.53,143.85,144.32,,,up,sell,2017-09-22,,,1,130783.8695061169,130783.86950611572
2017-09-25,143.75,143.83,142.1,142.8,,,up,sell,2017-09-25,,,1,129406.43407340282,129406.43407340167
2017-09-26,143.53,143.8,142.67,143.17,,,up,sell,2017-09-26,,,1,129741.7308563661,129741.73085636493
2017-09-27,143.93,145.0,143.57,144.46,,,up,sell,2017-09-27,,,1,130910.73855913006,130910.73855912888
2017-09-28,144.11,144.56,143.78,144.41,,,up,sell,2017-09-28,,,1,130865.42818305393,130865.42818305273
2017-09-29,144.7,145.56,144.32,145.45,,,up,sell,2017-09-29,,,1,131807.88400543726,131807.88400543606
2017-10-02,145.67,146.17,144.93,145.58,,,up,sell,2017-10-02,,,1,131925.69098323517,131925.690983234
2017-10-03,145.77,146.06,145.45,145.89,,,up,sell,2017-10-03,,,1,132206.6153149071,132206.6153149059
2017-10-04,145.61,146.34,145.47,146.03,,,up,sell,2017-10-04,,,1,132333.48436792026,132333.48436791907
2017-10-05,146.56,147.54,146.41,147.46,,,up,sell,2017-10-05,,,1,133629.36112369734,133629.36112369614
2017-10-06,146.96,147.66,146.96,147.66,,,up,sell,2017-10-06,,,1,133810.60262800183,133810.6026280006
2017-10-09,147.85,148.01,147.3,147.49,,,up,sell,2017-10-09,,,1,133656.54734934302,133656.5473493418
2017-10-10,147.99,148.14,146.95,147.6,,,up,sell,2017-10-10,,,1,133756.23017671047,133756.23017670924
2017-10-11,147.53,148.07,147.34,148.04,,,up,sell,2017-10-11,,,1,134154.96148618034,134154.96148617915
2017-10-12,147.82,148.35,147.62,147.77,,,up,sell,2017-10-12,,,1,133910.2854553693,133910.28545536808
2017-10-13,148.37,148.51,147.78,148.34,,,up,sell,2017-10-13,,,1,134426.82374263706,134426.82374263587
2017-10-16,148.71,148.89,148.39,148.85,,,up,sell,2017-10-16,,,1,134888.98957861352,134888.9895786123
2017-10-17,148.8,149.06,148.57,149.04,,,up,sell,2017-10-17,,,1,135061.16900770276,135061.16900770157
2017-10-18,149.19,149.21,148.64,148.86,,,up,sell,2017-10-18,,,1,134898.05165382873,134898.05165382754
2017-10-19,147.99,148.33,147.27,148.31,,,up,sell,2017-10-19,,,1,134399.6375169914,134399.6375169902
2017-10-20,148.91,149.04,148.53,148.71,,,up,sell,2017-10-20,,,1,134762.1205256004,134762.12052559917
2017-10-23,149.02,149.03,147.53,147.74,,,up,sell,2017-10-23,,,1,133883.09922972362,133883.0992297224
2017-10-24,148.03,148.3,147.44,147.99,,,up,sell,2017-10-24,,,1,134109.65111010423,134109.65111010303
2017-10-25,147.7,148.18,146.33,147.43,,,up,sell,2017-10-25,,,1,133602.17489805166,133602.17489805046
2017-10-26,147.34,147.71,146.92,146.96,,,up,sell,2017-10-26,,,1,133176.25736293613,133176.25736293494
2017-10-27,149.43,151.52,149.2,151.24,,,up,sell,2017-10-27,,,1,137054.8255550521,137054.8255550509
2017-10-30,151.13,152.19,150.99,151.58,,,up,sell,2017-10-30,,,1,137362.93611236976,137362.9361123685
2017-10-31,152.07,152.37,151.63,152.15,,,up,sell,2017-10-31,,,1,137879.47439963752,137879.4743996363
2017-11-01,152.76,152.83,151.5,152.1,,,up,sell,2017-11-01,,,1,137834.1640235614,137834.16402356015
2017-11-02,151.93,151.99,150.77,151.81,,,up,sell,2017-11-02,,,1,137571.3638423199,137571.36384231865
2017-11-03,152.36,153.29,151.84,153.27,,,up,sell,2017-11-03,,,1,138894.42682374266,138894.4268237414
2017-11-06,153.15,153.85,153.1,153.79,,,up,sell,2017-11-06,,,1,139365.6547349343,139365.65473493305
2017-11-07,153.67,154.08,153.34,153.88,,,up,sell,2017-11-07,,,1,139447.21341187131,139447.21341187006
2017-11-08,153.8,154.54,153.62,154.5,,,up,sell,2017-11-08,,,1,140009.06207521525,140009.06207521397
2017-11-09,153.23,153.77,152.11,153.69,,,up,sell,2017-11-09,,,1,139275.03398278207,139275.0339827808
2017-11-10,153.33,153.8,153.06,153.68,,,up,sell,2017-11-10,,,1,139265.97190756685,139265.9719075656
2017-11-13,153.1,154.07,153.1,153.87,,,up,sell,2017-11-13,,,1,139438.1513366561,139438.15133665485
2017-11-14,153.33,153.5,152.57,153.31,,,up,sell,2017-11-14,,,1,138930.67512460356,138930.67512460228
2017-11-15,152.65,153.0,151.78,152.59,,,up,sell,2017-11-15,,,1,138278.2057091074,138278.20570910614
2017-11-16,153.36,154.89,153.33,154.54,,,up,sell,2017-11-16,,,1,140045.31037607612,140045.31037607486
2017-11-17,154.58,154.69,153.8,153.95,,,up,sell,2017-11-17,,,1,139510.6479383779,139510.6479383766
2017-11-20,154.06,154.2,153.61,153.83,,,up,sell,2017-11-20,,,1,139401.90303579523,139401.90303579395
2017-11-21,154.56,155.57,154.49,155.5,,,up,sell,2017-11-21,,,1,140915.26959673766,140915.26959673638
2017-11-22,155.64,155.84,155.34,155.69,,,up,sell,2017-11-22,,,1,141087.4490258269,141087.44902582563
2017-11-24,155.85,156.31,155.76,156.26,,,up,sell,2017-11-24,,,1,141603.9873130947,141603.9873130934
2017-11-27,156.21,156.56,155.83,156.19,,,up,sell,2017-11-27,,,1,141540.55278658814,141540.55278658686
2017-11-28,156.54,156.69,155.7,156.59,,,up,sell,2017-11-28,,,1,141903.03579519712,141903.03579519584
2017-11-29,156.41,156.45,153.12,153.86,,,up,sell,2017-11-29,,,1,139429.08926144088,139429.08926143963
2017-11-30,154.51,155.45,154.15,155.15,,,up,sell,2017-11-30,,,1,140598.09696420483,140598.09696420355
2017-12-01,154.2,155.24,152.26,154.49,,,up,sell,2017-12-01,,,1,140000.00000000003,139999.99999999875
2017-12-04,155.46,155.63,152.56,152.71,,,up,sell,2017-12-04,,,1,138386.9506116901,138386.95061168884
2017-12-05,152.68,154.55,152.1,152.81,,,up,sell,2017-12-05,,,1,138477.57136384232,138477.5713638411
2017-12-06,152.24,153.74,152.06,153.5,,,up,sell,2017-12-06,,,1,139102.8545536928,139102.85455369155
2017-12-07,153.49,154.46,153.33,154.02,,,up,sell,2017-12-07,,,1,139574.08246488447,139574.08246488322
2017-12-08,155.15,155.53,154.46,154.7,,,up,sell,2017-12-08,,,1,140190.3035795197,140190.30357951846
2017-12-11,154.77,155.95,154.76,155.9,,,up,sell,2017-12-11,,,1,141277.75260534664,141277.75260534536
2017-12-12,155.83,156.15,155.36,155.69,,,up,sell,2017-12-12,,,1,141087.4490258269,141087.44902582563
2017-12-13,156.32,156.49,155.76,155.99,,,up,sell,2017-12-13,,,1,141359.31128228366,141359.31128228238
2017-12-14,156.26,156.66,155.71,155.88,,,up,sell,2017-12-14,,,1,141259.62845491618,141259.6284549149
2017-12-15,156.49,157.82,156.23,157.65,,,up,sell,2017-12-15,,,1,142863.6157680109,142863.6157680096
2017-12-18,158.36,158.77,158.07,158.64,,,up,sell,2017-12-18,,,1,143760.76121431807,143760.7612143168
2017-12-19,158.34,158.5,157.26,157.7,,,up,sell,2017-12-19,,,1,142908.926144087,142908.9261440857
2017-12-20,158.25,158.28,156.91,157.53,,,up,sell,2017-12-20,,,1,142754.87086542818,142754.8708654269
2017-12-21,157.75,158.25,157.37,157.55,,,up,sell,2017-12-21,,,1,142772.99501585864,142772.99501585736
2017-12-22,157.31,157.43,156.95,157.37,,,up,sell,2017-12-22,,,1,142609.87766198462,142609.8776619833
2017-12-26,156.49,156.72,155.95,156.52,,,up,sell,2017-12-26,,,1,141839.60126869055,141839.60126868926
2017-12-27,156.53,156.96,156.39,156.54,,,up,sell,2017-12-27,,,1,141857.72541912098,141857.7254191197
2017-12-28,157.04,157.07,156.54,156.73,,,up,sell,2017-12-28,,,1,142029.90484821025,142029.90484820897
2017-12-29,156.87,156.9,155.7,155.76,,,up,sell,2017-12-29,,,1,141150.8835523335,141150.8835523322
2018-01-02,156.56,158.53,156.17,158.49,,,up,sell,2018-01-02,,,1,143624.83008608973,143624.83008608845
2018-01-03,158.64,160.17,158.61,160.03,,,up,sell,2018-01-03,,,1,145020.38966923425,145020.38966923297
2018-01-04,160.58,160.79,160.08,160.31,,,up,sell,2018-01-04,,,1,145274.12777526054,145274.12777525923
2018-01-05,161.07,162.03,160.77,161.92,,,up,sell,2018-01-05,,,1,146733.12188491164,146733.12188491033
2018-01-08,161.92,162.63,161.86,162.55,,,up,sell,2018-01-08,,,1,147304.0326234708,147304.03262346948
2018-01-09,162.87,163.04,162.07,162.56,,,up,sell,2018-01-09,,,1,147313.094698686,147313.09469868467
2018-01-10,161.84,162.21,161.12,162.18,,,up,sell,2018-01-10,,,1,146968.7358405075,146968.73584050615
2018-01-11,162.46,163.3,162.21,163.29,,,up,sell,2018-01-11,,,1,147974.6261893974,147974.62618939602
2018-01-12,163.15,164.66,162.94,164.49,,,up,sell,2018-01-12,,,1,149062.0752152243,149062.07521522295
2018-01-16,165.58,166.42,163.53,164.02,,,up,sell,2018-01-16,,,1,148636.15768010876,148636.15768010743
2018-01-17,164.8,166.04,164.0,165.79,,,up,sell,2018-01-17,,,1,150240.14499320346,150240.1449932021
2018-01-18,165.53,166.2,165.14,165.82,,,up,sell,2018-01-18,,,1,150267.3312188491,150267.33121884777
2018-01-19,166.31,166.61,165.54,166.34,,,up,sell,2018-01-19,,,1,150738.55913004078,150738.55913003944
2018-01-22,166.28,168.12,166.09,168.12,,,up,sell,2018-01-22,,,1,152351.60851835072,152351.60851834936
2018-01-23,168.64,169.66,168.56,169.51,,,up,sell,2018-01-23,,,1,153611.23697326687,153611.23697326548
2018-01-24,169.87,170.24,167.44,168.41,,,up,sell,2018-01-24,,,1,152614.40869959223,152614.40869959083
2018-01-25,169.57,169.63,167.81,168.35,,,up,sell,2018-01-25,,,1,152560.03624830086,152560.03624829947
2018-01-26,169.29,170.95,168.96,170.93,,,up,sell,2018-01-26,,,1,154898.05165382873,154898.05165382734
2018-01-29,170.57,170.91,169.74,170.1,,,up,sell,2018-01-29,,,1,154145.89941096512,154145.89941096373
2018-01-30,168.55,169.42,167.82,168.7,,,up,sell,2018-01-30,,,1,152877.2088808337,152877.20888083233
2018-01-31,169.65,169.99,168.34,169.4,,,up,sell,2018-01-31,,,1,153511.55414589943,153511.55414589803
2018-02-01,168.1,169.73,167.42,167.96,,,up,sell,2018-02-01,,,1,152206.61531490713,152206.61531490576
2018-02-02,167.3,167.7,164.47,164.61,,,up,sell,2018-02-02,,,1,149170.820117807,149170.82011780565
2018-02-05,163.07,165.75,158.0,158.12,,,up,sell,2018-02-05,,,1,143289.53330312643,143289.53330312512
2018-02-06,155.81,162.51,155.1,162.31,,,up,sell,2018-02-06,,,1,147086.5428183054,147086.54281830406
2018-02-07,161.79,163.55,160.2,160.21,,,up,sell,2018-02-07,,,1,145183.5070231083,145183.507023107
2018-02-08,160.62,160.8,153.45,153.45,,,up,sell,2018-02-08,,,1,139057.54417761668,139057.54417761543
2018-02-09,155.62,157.24,150.13,156.1,,,up,sell,2018-02-09,,,1,141458.9941096511,141458.99410964985
2018-02-12,157.7,159.95,156.46,158.87,,,up,sell,2018-02-12,,,1,143969.18894426824,143969.18894426696
2018-02-13,157.96,160.01,157.72,159.69,,,up,sell,2018-02-13,,,1,144712.27911191664,144712.27911191533
2018-02-14,158.75,162.93,158.0,162.68,,,up,sell,2018-02-14,,,1,147421.8396012687,147421.8396012674
2018-02-15,164.14,165.7,162.44,165.7,,,up,sell,2018-02-15,,,1,150158.58631626642,150158.58631626505
2018-02-16,165.16,166.76,164.68,164.96,,,up,sell,2018-02-16,,,1,149487.99275033985,149487.9927503385
2018-02-20,164.38,166.68,164.31,165.29,,,up,sell,2018-02-20,,,1,149787.04123244222,149787.04123244088
2018-02-21,166.1,167.72,164.72,164.82,,,up,sell,2018-02-21,,,1,149361.1236973267,149361.12369732535
2018-02-22,165.54,166.42,164.38,164.8,,,up,sell,2018-02-22,,,1,149342.99954689626,149342.99954689492
2018-02-23,166.13,168.17,165.45,168.17,,,up,sell,2018-02-23,,,1,152396.9188944268,152396.91889442544
2018-02-26,168.96,170.4,168.82,170.4,,,up,sell,2018-02-26,,,1,154417.76166742184,154417.76166742045
